"regnum","pccode","pcpct","prodname"
93500051,81404,250000,"MAWS 60 ACID WASH SANITIZER                                           "
93500052,81407,250000,"MAS 60 ALKALINE SANITIZER                                             "
93500053,81404,60000,"MDS 60 DETERGENT SANITIZER                                            "
93500054,81407,60000,"MDS 56 DETERGENT SANITIZER                                            "
93500055,81407,180000,"MFDS 56 FABRIC AND DIAPER SANITIZER                                   "
93500056,81404,180000,"MFDS 60 FABRIC AND DIAPER SANITIZER                                   "
93500057,81407,330000,"MWSS 56 WASH AND SURFACE SANITIZER                                    "
93500058,81404,293000,"MWSS 60 WASH AND SURFACE SANITIZER                                    "
93500059,81405,999000,"ACL 90 EUP CHLORINATING COMPOSITION                                   "
93500060,13907,40000,"CONVERT-A-CLOR BROMINATING GRANULES                                   "
93500060,81407,960000,"CONVERT-A-CLOR BROMINATING GRANULES                                   "
93500061,81407,990000,"CONVERT - A - CLOR 56 GRANULES                                        "
93500062,81405,990000,"CONVERT - A - CLOR 90 ONE INCH TABLETS                                "
93500063,81404,960000,"CONVERT - A - CLOR 60 GRANULES                                        "
93500064,81404,970000,"TOWERBROM 60 GRANULES                                                 "
93500065,81405,990000,"TOWERBROM 90 TABLETS, ONE INCH TABLETS                                "
93500066,81407,990000,"TOWERBROM 56 GRANULES                                                 "
93500067,81405,994000,"TOWERCHLOR 90 TABLETS, ONE INCH                                       "
93500068,81407,990000,"TOWERCHLOR 56 GRANULES                                                "
93500069,81404,970000,"TOWERCHLOR 60 GRANULES                                                "
93500070,13907,69000,"TOWERBROM 90M, ONE INCH TABLETS                                       "
93500070,81405,929000,"TOWERBROM 90M, ONE INCH TABLETS                                       "
93500071,13907,70000,"TOWERBROM 60M GRANULES                                                "
93500071,81404,9e+05,"TOWERBROM 60M GRANULES                                                "
93500072,81405,994000,"TOWERCHLOR 90 TABLETS                                                 "
93500073,13907,69000,"CRYSTAL PURE 90M SANITIZER, ONE INCH TABLETS                          "
93500073,81405,929000,"CRYSTAL PURE 90M SANITIZER, ONE INCH TABLETS                          "
93500074,13907,70000,"CRYSTAL PURE 60M SANITIZER GRANULES                                   "
93500074,81404,9e+05,"CRYSTAL PURE 60M SANITIZER GRANULES                                   "
93500075,13907,69000,"TOWERBROM 90M TABLETS                                                 "
93500075,81405,929000,"TOWERBROM 90M TABLETS                                                 "
93500076,13907,69000,"CRYSTAL PURE 90M SANITIZER, THREE INCH TABLETS                        "
93500076,81405,929000,"CRYSTAL PURE 90M SANITIZER, THREE INCH TABLETS                        "
93500077,81405,990000,"TOWER BROM 90, THREE INCH TABLETS                                     "
93500078,13907,99000,"TOWERBROM 9010 TABLETS, THREE INCH TABLETS                            "
93500078,81405,899000,"TOWERBROM 9010 TABLETS, THREE INCH TABLETS                            "
93500079,81405,999000,"ACL 90 CHLORINATING TABLETS                                           "
93500080,81405,994000,"ACL 90 B CHLORINATING COMPOSITION                                     "
93500081,81405,994000,"ACL 90 B TABLETS                                                      "
93500088,81405,670000,"ACL RAPIDTABS                                                         "
93500089,81407,990000,"ACL 56 TABLETS                                                        "
93500090,81405,992000,"ACL 90 MIGHTY TABS                                                    "
93500094,81405,780000,"PINNACLE 70 DSINFECTING TABLETS                                       "
93500095,81404,930000,"ACL 60 HS TECHNICAL GRADE                                             "
93520007,14703,125000,"SODIUM HYPOCHLORITE                                                   "
93900002,63503,978000,"LEITTE PYRENONE MILL AND ELEVATOR SPRAY                               "
93900002,67501,20000,"LEITTE PYRENONE MILL AND ELEVATOR SPRAY                               "
93900002,69001,2000,"LEITTE PYRENONE MILL AND ELEVATOR SPRAY                               "
93900022,53201,999000,"LEITTE METHYL BROMIDE FUMIGANT                                        "
93900025,16501,315000,"LEITTE SPOTFUME 60                                                    "
93900025,42002,6e+05,"LEITTE SPOTFUME 60                                                    "
93900025,42003,85000,"LEITTE SPOTFUME 60                                                    "
93900034,63503,445000,"LEITTE PYRENONE (PRESSURIZED) SPOTSPRAY                               "
93900034,67501,50000,"LEITTE PYRENONE (PRESSURIZED) SPOTSPRAY                               "
93900034,69001,5000,"LEITTE PYRENONE (PRESSURIZED) SPOTSPRAY                               "
93900035,63503,145000,"LEITTE PYRENONE (AEROSOL) FOG                                         "
93900035,67501,50000,"LEITTE PYRENONE (AEROSOL) FOG                                         "
93900035,69001,5000,"LEITTE PYRENONE (AEROSOL) FOG                                         "
93900036,63503,145000,"ST. CROIX BUG MIST                                                    "
93900036,67501,50000,"ST. CROIX BUG MIST                                                    "
93900036,69001,5000,"ST. CROIX BUG MIST                                                    "
93900037,57001,4000,"ST. CROIX INSECT (FOG) KILLER                                         "
93900037,63503,136800,"ST. CROIX INSECT (FOG) KILLER                                         "
93900037,67501,7200,"ST. CROIX INSECT (FOG) KILLER                                         "
93900037,69001,2000,"ST. CROIX INSECT (FOG) KILLER                                         "
93900039,6601,6620,"ST. CROIX INSECT SPOTSPRAY                                            "
93900039,63503,487700,"ST. CROIX INSECT SPOTSPRAY                                            "
93900039,97801,5680,"ST. CROIX INSECT SPOTSPRAY                                            "
93900043,80301,999999,"LEITTE DEET INSECT REPELLANT                                          "
94300001,30004,55000,"RED DEVIL DRY WEED KILLER                                             "
94400001,69175,5e+05,"50% ROCCAL CONCENTRATE ROCCAL BRAND SANITIZINE AGENT                  "
94400002,69175,1e+05,"10% SOLUTION ROCCAL BRAND SANITIZING AGENT                            "
94400011,69106,1300,"ZEPHIRAN CHLORIDE AQUEOUS SOLUTION 1:750                              "
94400013,69175,1e+05,"BENZALKONIUM CHLORIDE SOLUTION USP 10% ZEPHIRAN CONCENTRATE           "
94400015,69105,170000,"ZEPHIRAN CHLORIDE GERMICIDE & DISINFECTANT CONCENTRATE 17%            "
94400016,69105,1300,"ZEPHIRAN CHLORIDE GERMICIDE & DISINFECTANT AQUEOUS SOLUTION 1:750     "
94400019,68604,40000,"PURGE AIR SANITIZER                                                   "
94400019,69105,2000,"PURGE AIR SANITIZER                                                   "
94400019,83501,60000,"PURGE AIR SANITIZER                                                   "
95400001,69105,50000,"KORE VETERINARY GERMICIDE & DISINFECTANT DEODORANT & CLEANER          "
95400001,73506,450000,"KORE VETERINARY GERMICIDE & DISINFECTANT DEODORANT & CLEANER          "
95400004,43001,930000,"FORMALTABS                                                            "
95400005,47501,248000,"CLIPPERCIDE                                                           "
95400005,55001,20000,"CLIPPERCIDE                                                           "
95400010,47501,456000,"CLIPPERCIDE SPRAY                                                     "
95400010,64103,4100,"CLIPPERCIDE SPRAY                                                     "
95400011,69105,51200,"BARBICIDE                                                             "
95400013,62201,47500,"SPACIDE                                                               "
95400013,64103,16400,"SPACIDE                                                               "
96000042,58202,450000,"BALCOM 45% CHLORDANE EM INSECTICIDE                                   "
96000042,63503,5e+05,"BALCOM 45% CHLORDANE EM INSECTICIDE                                   "
96000161,58801,30000,"BALCOM ZIPCIDE 3% CIODRIN INSECTICIDE LIVESTOCK DUSTING POWDER        "
96000176,56801,150000,"BALCOM SEVIN 15% GRANULES                                             "
96000177,56801,1e+05,"BALCOM SEVIN 10% GRANULES                                             "
96000178,57701,10000,"BALCOM MALATHION 1% GRAIN PROTECTOR                                   "
96000179,80501,6e+05,"BALCOM TOXAPHENE 6 SPRAY                                              "
96000179,86802,350000,"BALCOM TOXAPHENE 6 SPRAY                                              "
96000180,53501,291000,"BALCOM 6-3 PARATHION - METHYL PARATHION EMULSIFIABLE CONCENTRATE      "
96000180,57501,581000,"BALCOM 6-3 PARATHION - METHYL PARATHION EMULSIFIABLE CONCENTRATE      "
96000180,86802,72000,"BALCOM 6-3 PARATHION - METHYL PARATHION EMULSIFIABLE CONCENTRATE      "
96000186,57701,250000,"BALCOM MALATHION 25% DUST BASE                                        "
96000187,6601,320000,"CLEAN CROP METHYL PLUS SPRAY CONCENTRATE                              "
96000187,53501,325000,"CLEAN CROP METHYL PLUS SPRAY CONCENTRATE                              "
96000187,58001,80000,"CLEAN CROP METHYL PLUS SPRAY CONCENTRATE                              "
96000187,86802,205000,"CLEAN CROP METHYL PLUS SPRAY CONCENTRATE                              "
96000188,79401,337000,"CLEAN CROP THIODAN 3. E.C.                                            "
96000188,86802,607000,"CLEAN CROP THIODAN 3. E.C.                                            "
96000189,81301,75000,"BALCOM CAPTAN 7.5 DUST                                                "
96000190,56801,50000,"BALCOM SEVIN 5 BAIT                                                   "
96000191,56801,403800,"CLEAN CROP SEVIMOL 4 CARBARYL INSECTICIDE                             "
96000193,56801,1e+05,"CLEAN CROP SEVIN* 10 DUST                                             "
96000195,53501,258000,"METHYL PARATHION-TOXAPHENE 3-6 EC                                     "
96000195,80501,515000,"METHYL PARATHION-TOXAPHENE 3-6 EC                                     "
96000195,86802,80000,"METHYL PARATHION-TOXAPHENE 3-6 EC                                     "
96000196,77702,188000,"CLEAN CROP IBP-2A GRAIN PRESERVATIVE                                  "
96000196,101502,282000,"CLEAN CROP IBP-2A GRAIN PRESERVATIVE                                  "
96000198,14504,80000,"CLEAN CROP M-45 8% POTATO SEED TREATER                                "
96000199,81301,50000,"CLEAN CROP CAPTAN 5% POTATO SEED TREATER                              "
96000200,57801,140000,"CLEAN CROP DIAZINON 14G                                               "
96000201,58401,50000,"ETHION 5 INSECTICIDE GRANULES                                         "
96000202,57701,60000,"MALATHION BIG-6 DUST                                                  "
96000204,73301,280000,"CLEAN CROP CHLORATE-3 HARVEST AID                                     "
96003742,6402,640,"BALCOM PARATHION 2 - DIPEL 320 DUST                                   "
96003742,57501,20000,"BALCOM PARATHION 2 - DIPEL 320 DUST                                   "
96003743,57501,20000,"BALCOM SULFUR 50 PARATHION 2 DUST FUNGICIDE - INSECTICIDE             "
96003743,77501,5e+05,"BALCOM SULFUR 50 PARATHION 2 DUST FUNGICIDE - INSECTICIDE             "
96003744,14506,65000,"BALCOM DITHANE 6.5 DUST FUNGICIDE                                     "
96003745,58401,465000,"CLEAN CROP ETHION 4-EC INSECTICIDE-MITICIDE                           "
96003745,63503,450000,"CLEAN CROP ETHION 4-EC INSECTICIDE-MITICIDE                           "
96003826,56801,490000,"CLEAN CROP SVIN 4 OIL CARBARYL INSECTICIDE                            "
96003826,63503,462500,"CLEAN CROP SVIN 4 OIL CARBARYL INSECTICIDE                            "
96003827,56801,403800,"CLEAN CROP PINE TREE & ORNAMENTAL SPRAY                               "
96003828,6402,640,"BALCOM PARATHION 2 DIPEL 320-MANEB 5 DUST                             "
96003828,14505,50000,"BALCOM PARATHION 2 DIPEL 320-MANEB 5 DUST                             "
96003828,57501,20000,"BALCOM PARATHION 2 DIPEL 320-MANEB 5 DUST                             "
96003829,6402,640,"BALCOM DIPEL 320 DUST                                                 "
96003830,57501,20000,"BALCOM PARATHION 2.0 DUST INSECTICIDE                                 "
96100003,71003,10000,"LEBANON ROTENONE DUST 1%                                              "
96100003,71004,20000,"LEBANON ROTENONE DUST 1%                                              "
96100039,58201,50000,"LEBANON KLOR DUST 5% CHLORDANE INSECTICIDE                            "
96100077,63502,980000,"LEBANON MISCIBLE SCALE OIL 70 SECOND                                  "
96100083,30017,488000,"AMINE 40 2,4-D WEED KILLER                                            "
96100127,57701,5e+05,"LEBANON GARDEN SPRAY CONTAINS 50% MALATHION                           "
96100127,86802,424000,"LEBANON GARDEN SPRAY CONTAINS 50% MALATHION                           "
96100143,14506,75000,"LEBANON GARDEN DUST INSECTICIDE FUNGICIDE                             "
96100143,71003,7500,"LEBANON GARDEN DUST INSECTICIDE FUNGICIDE                             "
96100143,71004,15000,"LEBANON GARDEN DUST INSECTICIDE FUNGICIDE                             "
96100153,58201,50000,"LEBANON GRANULAR 5% CHLORDANE                                         "
96100173,58201,720000,"LEBANON CHLORDANE 72%                                                 "
96100205,78701,23000,"PENNSYLVANIA DUTCH PRE-EMERGE CRABGRASS KILLER                        "
96100206,35509,26500,"LEBANON CRABGRASS KILLER AND LAWN FERTILIZER 10-6-4                   "
96100209,30019,9700,"LEBANON LAWN WEED KILLER                                              "
96100209,82578,12200,"LEBANON LAWN WEED KILLER                                              "
96100212,30019,6400,"LEBANON 10-6-4 WITH SILVEX AND 2,4-D                                  "
96100212,82578,7500,"LEBANON 10-6-4 WITH SILVEX AND 2,4-D                                  "
96100214,30019,10000,"LEBANON UNIFORM 10-6-4 WITH 2,4-D WEED AND FEED                       "
96100215,58201,1e+05,"LEBANON CHLORDANE 10% GRANULAR                                        "
96100225,78701,46000,"LEBANON CRABGRASS SEEDLING KILLER                                     "
96100235,35509,57500,"LEBANON TUPERSAN CRABGRASS KILLER                                     "
96100241,30063,218000,"LEBANON WEED SPRAY CONTAINS 2,4-D AND SILVEX                          "
96100241,82563,103000,"LEBANON WEED SPRAY CONTAINS 2,4-D AND SILVEX                          "
96100242,30019,20800,"LEBANON DANDELION KILLER                                              "
96100243,78701,29000,"LEBANON PREMERGE CRABGRASS KILLER AND LAWN FERTILIZER 10-6-4          "
96100247,5501,484000,"LEBANON ARISOD WEED & GRASS KILLER                                    "
96100248,84301,4300,"LEBANON GREEN GOLD 10-6-4 WITH CRABGRASS CONTROL                      "
96100249,30019,3460,"GREENSKEEPER 10-6-4 WITH WEED KILLER                                  "
96100249,82563,4100,"GREENSKEEPER 10-6-4 WITH WEED KILLER                                  "
96100250,36101,11500,"LEBANON FLOWER AND SHRUBBERY BED WEED CONTROL CONTAINS TREFLAN        "
96100253,14505,50000,"LEBANON TOMATO & POTATO DUST                                          "
96100253,56801,50000,"LEBANON TOMATO & POTATO DUST                                          "
96100254,34001,50000,"LEBANON ROSE DUST                                                     "
96100254,36001,7500,"LEBANON ROSE DUST                                                     "
96100254,57701,40000,"LEBANON ROSE DUST                                                     "
96100254,81301,50000,"LEBANON ROSE DUST                                                     "
96100256,58201,14000,"GREEN GOLD 3 IN 1 FERTILIZER DACTHAL GRUB KILLER                      "
96100256,78701,28700,"GREEN GOLD 3 IN 1 FERTILIZER DACTHAL GRUB KILLER                      "
96100260,57901,170000,"LEBANON GENERAL SPRAY                                                 "
96100260,58702,56000,"LEBANON GENERAL SPRAY                                                 "
96100261,59101,23200,"GREENSKEEPER CHINCH BUG CONTROL                                       "
96100262,56801,50000,"GLORION INSECT AND BUG KILLER                                         "
96100263,30019,8680,"LEBANON WEED & FEED 10-6-4 WITH 2,4-D AND MCPP                        "
96100263,31519,8680,"LEBANON WEED & FEED 10-6-4 WITH 2,4-D AND MCPP                        "
96100268,84301,25000,"GREENSKEEPER BALAN*                                                   "
96100271,10501,23000,"LEBANON ROSE DUST                                                     "
96100271,56801,66500,"LEBANON ROSE DUST                                                     "
96100271,57701,40000,"LEBANON ROSE DUST                                                     "
96100271,81601,66500,"LEBANON ROSE DUST                                                     "
96100272,10501,46000,"LEBANON ROSE SPRAY                                                    "
96100272,56801,133000,"LEBANON ROSE SPRAY                                                    "
96100272,57701,80000,"LEBANON ROSE SPRAY                                                    "
96100272,81601,133000,"LEBANON ROSE SPRAY                                                    "
96100273,78701,50000,"LEBANON PREEMERGENCE WEED CONTROL                                     "
96100274,59101,5000,"LEBANON INSECT CONTROL                                                "
96100275,59101,6000,"LEBANON LAWN FOOD 19-4-4 W/INSECT & GRUB CONTROL                      "
96100276,57801,20000,"LEBANON LAWN INSECT AND GRUB CONTROL                                  "
96100277,81901,50000,"LEBANON TURF FUNGICIDE                                                "
96100278,78701,50000,"GREEN GOLD PREEMERGENCE CRABGRASS CONTROL                             "
96100279,34001,50000,"TRI-CIDE SYSTEMIC INSECT SPRAY CONTAINS META-SYSTOX-R                 "
96100279,58702,50000,"TRI-CIDE SYSTEMIC INSECT SPRAY CONTAINS META-SYSTOX-R                 "
96100280,36101,14700,"PREEN THE WEED PREVENTER                                              "
96100281,57701,5e+05,"PREMIUM GRADE MALATHION INSECT SPRAY 50%                              "
96100281,86802,390000,"PREMIUM GRADE MALATHION INSECT SPRAY 50%                              "
96100282,30016,186000,"GREENVIEW DANDELION AND CHICKWEED KILLER                              "
96100282,82516,88000,"GREENVIEW DANDELION AND CHICKWEED KILLER                              "
96100283,36101,7400,"GREENVIEW PREEN 'N GREEN                                              "
96100284,84301,17200,"GREENVIEW SPRING CRABICIDE CRABGRASS PREVENTER                        "
96100286,34001,50000,"NEW ROSE DUST                                                         "
96100286,36001,7500,"NEW ROSE DUST                                                         "
96100286,57701,40000,"NEW ROSE DUST                                                         "
96100286,81301,50000,"NEW ROSE DUST                                                         "
96100288,84301,8600,"GREENVIEW CRABICIDE GREEN                                             "
96100290,56801,71500,"LEBANON IMPROVED BUG OUT                                              "
96100291,30063,14800,"IMPROVED TWO-WAY WINTER GREEN                                         "
96100291,31563,14900,"IMPROVED TWO-WAY WINTER GREEN                                         "
96100292,30016,230600,"EXPEL TM LIQUID LAWN WEED KILLER                                      "
96100292,31516,155200,"EXPEL TM LIQUID LAWN WEED KILLER                                      "
96100295,30016,16400,"GREENVIEW EXPEL SPOT WEED KILLER                                      "
96100295,82516,5400,"GREENVIEW EXPEL SPOT WEED KILLER                                      "
96100297,35509,24000,"GREENFIELD MODERN TREBL                                               "
96100298,30063,17300,"GREENVIEW TWO-WAY GREEN POWER                                         "
96100298,31563,17500,"GREENVIEW TWO-WAY GREEN POWER                                         "
96100308,30019,8800,"AGRICO COUNTRY CLUB FERTILIZER 16-8-8 WITH HERBICIDE                  "
96100308,31519,4400,"AGRICO COUNTRY CLUB FERTILIZER 16-8-8 WITH HERBICIDE                  "
96100308,82519,3100,"AGRICO COUNTRY CLUB FERTILIZER 16-8-8 WITH HERBICIDE                  "
96100309,35509,46000,"LEBANON CRABGRASS CONTROL                                             "
96100310,78701,48700,"AGRICO 1-2-3                                                          "
96100311,30516,14300,"GREEN GOLD LAWN WEED KILLER                                           "
96100314,84301,7300,"AGRICO COUNTRY CLUB FERTILIZER 16-8-8 WITH HERBICIDE (BENEFIN)        "
96100316,84301,5400,"AGRICO COUNTRY CLUB FERTILIZER 12-4-8 WITH HERBICIDE (BENEFIN)        "
96100318,30019,15000,"AGRICO HOMESTEAD WEED AND FEED FERTILIZER 12-10-10                    "
96100319,35509,37100,"LEBANON SPRING SEEDING CRABGRASS PREVENTER WITH GRASS FOOD            "
96100320,84301,7250,"LEBANON COUNTRY CLUB FERTILIZER 18-5-9 WITH HERBICIDE (BENEFIN) FOR NO"
96100321,84301,12200,"LEBANON COUNTRY CLUB 18-5-9 FERTILIZER WITH HERBICIDE (BALAN)         "
96100322,84301,8600,"AGRICO PRE-EMERGENCE CRABGRASS CONTROL PLUS TURF FOOD 25-4-6          "
96100323,80803,8000,"AGRICO TURF FOOD PLUS WEED CONTROL WITH IRON 30-2-5                   "
96100324,30019,10000,"LEBANON WEED CONTROL PLUS TURF FOOD WITH IRON                         "
96100324,82563,4700,"LEBANON WEED CONTROL PLUS TURF FOOD WITH IRON                         "
96100326,59101,11400,"AGRICO COUNTRY CLUB INSECT CONTROL                                    "
96100327,30019,7600,"LEBANON WEED CONTROL PLUS TURF FOOD WITH IRON 25-6-6 (FLORIDA ONLY)   "
96100327,82563,4400,"LEBANON WEED CONTROL PLUS TURF FOOD WITH IRON 25-6-6 (FLORIDA ONLY)   "
96100328,59101,5700,"LEBANON INSECT CONTROL WITH GRASS FOOD                                "
96100333,84301,1e+05,"GREENSKEEPER BENEFIN ""10"" DRY FLOW                                    "
96100334,30019,8400,"GREEN GOLD LAWN WEED-R 27-3-3                                         "
96100334,31519,8100,"GREEN GOLD LAWN WEED-R 27-3-3                                         "
96100335,36101,17500,"LEBANON GREEN GOLD GARDEN WEED PREVENTER                              "
96100336,9801,460000,"LEBANON BETASAN 4-E EMULSIFIABLE LIQUID                               "
96100337,9801,36000,"LEBANON COUNTRY CLUB 19-4-9 WITH BETASAN                              "
96100338,9801,70000,"LEBANON BETASAN 7% GRANULAR                                           "
96100339,30063,13500,"LEBANON WEED CONTROL WITH FERTILIZER 32-3-3                           "
96100339,31563,13700,"LEBANON WEED CONTROL WITH FERTILIZER 32-3-3                           "
96100340,109001,17300,"LEBANON COUNTRY CLUB 19-4-9 WITH RONSTAR                              "
96100343,109401,15000,"LEBANON GRANULAR 1.5% OFTANOL INSECTICIDE                             "
96100344,109401,12500,"LEBANON COUNTRY CLUB FERTILIZER WITH OFTANOL INSECT CONTROL           "
96100345,84301,11500,"LEBANON INSECT AND CRABGRASS CONTROL WITH FERTILIZER                  "
96100345,109401,11500,"LEBANON INSECT AND CRABGRASS CONTROL WITH FERTILIZER                  "
96100346,36101,3850,"LEBANON LAWN CRABGRASS PREVENTER WITH FERTILIZER                      "
96100346,84301,7700,"LEBANON LAWN CRABGRASS PREVENTER WITH FERTILIZER                      "
96100347,36101,3350,"LEBANON PREMERGE CRAB CONTROL-TEAM                                    "
96100347,84301,6650,"LEBANON PREMERGE CRAB CONTROL-TEAM                                    "
96100348,36101,5150,"LEBANON LAWN FERTILIZER WITH TEAM CRABGRASS CONTROL                   "
96100348,84301,10300,"LEBANON LAWN FERTILIZER WITH TEAM CRABGRASS CONTROL                   "
96100349,84301,9600,"LEBANON CRABGRASS PREVENTER WITH LAWN FOOD                            "
96100349,104201,9600,"LEBANON CRABGRASS PREVENTER WITH LAWN FOOD                            "
96100350,84301,8650,"LEBANON LAWN FOOD WITH CRABGRASS PREVENTER                            "
96100350,104201,8650,"LEBANON LAWN FOOD WITH CRABGRASS PREVENTER                            "
96100351,109401,15000,"LEBANON LAWN FOOD WITH OFTANOL INSECT CONTROL                         "
96100352,104201,10000,"LEBANON FERTILIZER WITH SURFLAN                                       "
96100353,109901,5000,"LEBANON BAYLETON                                                      "
96100354,109901,10000,"LEBANON BAYLETON 1.0% G                                               "
96100355,56801,59300,"LEBANON TURF FOOD WITH SEVIN INSECT CONTROL                           "
96100357,59101,10000,"LEBANON LAWN FOOD WITH INSECT CONTROL CONTAINS 1.0% DURSBAN           "
96100358,57801,50000,"LEBANON LAWN AND GARDEN INSECTICIDE WITH DIAZINON 5G                  "
96100359,128994,900,"LEBANON FERTILIZER WITH DIMENSION (0.09%) CRABGRASS CONTROL           "
96100360,128994,1300,"LEBANON FERTILIZER WITH DIMENSION (0.13%) CRABGRASS CONTROL           "
96100361,128994,1900,"LEBANON FERTILIZER WITH DIMENSION (0.19%) CRABGRASS CONTROL           "
96100362,110201,4300,"LEBANON FERTILIZER WITH BARRICADE (0.43%)  PREEMERGENCE WEED CONTROL ("
96100363,110201,6500,"LEBANON FERTILIZER WITH BARRICADE PREEMERGENCE WEED CONTROL (0.65%)   "
96100364,110201,2200,"LEBANON FERTILIZER WITH BARRICADE PREEMERGENCE WEED CONTROL (0.22%)   "
96100365,110201,3800,"LEBANON FERTILIZER WITH BARRICADE PREEMERGENCE WEED CONTROL (0.38% BAR"
96100366,105201,12500,"LEBANON FERTILIZER WITH TURCAM INSECT CONTROL                         "
96100367,110201,2900,"LEBANON FERTILIZER WITH BARRICADE PREEMERGENCE WEED CONTROL (0.29%)   "
96100368,128994,600,"LEBANON CRAB-BUSTER PLUS LAWN FOOD                                    "
96100369,128994,720,"LEBANON FERTILIZER WITH DIMENSION (0.072%) CRABGRASS CONTROL          "
96100370,36101,15000,"LEBANON PREEN PRO 1.875G                                              "
96100370,125851,3750,"LEBANON PREEN PRO 1.875G                                              "
96100371,109001,5000,"LEBANON COUNTRY CLUB WITH RONSTAR                                     "
96100372,110201,2000,"CRABGRASS PREVENTER WITH 0.20 BARRICADE PREEMERGENCE HERBICIDE        "
96100373,109401,5000,"FERTILIZER PLUS 0.50% OFTANOL PAR EX                                  "
96100374,109401,6700,"FERTILIZER PLUS 0.67% OFTANOL PAR EX                                  "
96100375,109401,9600,"FERTILIZER PLUS 0.96% OFTANOL PAR EX                                  "
96100376,110201,5740,"KOOS CRABGRASS PREVENTER WITH 0.574 BARRICADE PREEMERGENCE HERBICIDE  "
96100377,110201,3830,"KOOS CRABGRASS PREVENTER WITH 00.383 BARRICADE PREEMERGENCE HERBICIDE "
96100378,109001,9600,"PAR EX FERTILIZER PLUS 0.96 % RONSTAR                                 "
96100379,109001,10000,"PAR EX FERTILIZER PLUS 1.00% RONSTAR                                  "
96100380,109001,15000,"PAR EX FERTILIZER PLUS 1.5% RONSTAR                                   "
96100381,109001,20000,"PAR EX FERTILIZER PLUS 2.0% RONSTAR                                   "
96100382,109001,6900,"PAR EX SLOW RELEASE FERTILIZER PLUS RONSTAR                           "
96100383,56502,150000,"PAR EX SLOW RELEASE FERTILIZER PLUS SNOW MOLD CONTROL                 "
96100384,110201,2100,"PAR EX SLOW RELEASE FERTILIZER WITH 0.21% BARRICADE HERBICIDE         "
96100385,110201,2750,"PAR EX SLOW RELEASE FERTILIZER WITH 0.275% BARRICADE HERBICIDE        "
96100386,110201,3000,"PAR EX SLOW RELEASE FERTILIZER WITH 0.30% BARRICADE                   "
96100387,110201,4340,"PAR EX SLOW RELEASE FERTILIZER WITH 0.434% BARRICADE                  "
96100388,109901,100,"WOODACE HS BRIQUEETES WITH 0.1% BAYLETON.                             "
96100389,109901,500,"WOODACE LS BRIQUETTES WITH 0.05% BAYLETON.                            "
96100390,36101,4300,"LEBANON LAWN FERTILIZER CONTAINS CONFRONT AND TEAM                    "
96100390,84301,8200,"LEBANON LAWN FERTILIZER CONTAINS CONFRONT AND TEAM                    "
96100390,116002,5000,"LEBANON LAWN FERTILIZER CONTAINS CONFRONT AND TEAM                    "
96100390,117404,1800,"LEBANON LAWN FERTILIZER CONTAINS CONFRONT AND TEAM                    "
96100391,36101,4300,"LEBANON TURF FERTILIZER WITH CONFRONT AND TEAM                        "
96100391,84301,8200,"LEBANON TURF FERTILIZER WITH CONFRONT AND TEAM                        "
96100391,116002,5000,"LEBANON TURF FERTILIZER WITH CONFRONT AND TEAM                        "
96100391,117404,1800,"LEBANON TURF FERTILIZER WITH CONFRONT AND TEAM                        "
96100392,128994,1300,"GREENVIEW GREEN POWER CRABGRASS PREVENTION AND CONTROL                "
96100393,57801,33400,"STA-GREEN LAWN INSECT CONTROL AND FERTILIZER                          "
96100394,30053,8290,"LEBANON FERTILIZER PLUS CONFRONT TR BRAND HERBICIDE                   "
96100394,116004,3980,"LEBANON FERTILIZER PLUS CONFRONT TR BRAND HERBICIDE                   "
96100395,30019,10370,"CONFRONT III + FERTILIZER                                             "
96100395,116002,3030,"CONFRONT III + FERTILIZER                                             "
96100395,128968,2070,"CONFRONT III + FERTILIZER                                             "
96100396,50507,328500,"LEBANON MOSS CONTROL                                                  "
96100405,36101,50000,"LEBANON TRIFLURALIN G-5                                               "
96100406,30019,8190,"CONFRONT* IV + FERTILIZER                                             "
96100406,116002,3030,"CONFRONT* IV + FERTILIZER                                             "
96100406,128968,1770,"CONFRONT* IV + FERTILIZER                                             "
96100406,128994,1450,"CONFRONT* IV + FERTILIZER                                             "
96100407,36101,14700,"PREEN GARDEN WEED PREVENTER PLUS FERTILIZER                           "
96100408,36101,32,"PREEN LANDSCAPE MULCH                                                 "
96100408,125851,8,"PREEN LANDSCAPE MULCH                                                 "
96100409,36101,32,"PREEN TRIFLURALIN MULCH                                               "
96100410,128994,2700,"WK08201                                                               "
96100411,109701,5000,"LEBANON PERMETHRIN 0.5 LAWN INSECT CONTROL WITH FERTILIZER            "
96100412,128994,1100,"LEBANON HERBICIDE GRANULES FORMULA D-11                               "
96100413,29801,600,"TURF FERTILIZER PLUS TRIMEC DMB WEED CONTROL                          "
96100413,30001,6900,"TURF FERTILIZER PLUS TRIMEC DMB WEED CONTROL                          "
96100413,129046,1500,"TURF FERTILIZER PLUS TRIMEC DMB WEED CONTROL                          "
96100414,119031,300,"TURF FERTILIZER PLUS PENOXSULAM WEED CONTROL                          "
96100415,29801,710,"TURF FERTILIZER PLUS TRIMEC ESTER WEED CONTROL                        "
96100415,30063,11080,"TURF FERTILIZER PLUS TRIMEC ESTER WEED CONTROL                        "
96100415,129046,1670,"TURF FERTILIZER PLUS TRIMEC ESTER WEED CONTROL                        "
