"pccode","casnum","pcname"
69134,25155184,"Methylbenzethonium chloride                                                                                                                                                                                                                                  "
69134,25155184,"Diisobutylcresoxyethoxyethyl dimethyl benzyl ammonium chloride monohydrate                                                                                                                                                                                   "
69134,25155184,"Paradiisobutylcresoxyethoxyethyl dimethyl benzyl ammonium chloride                                                                                                                                                                                           "
69134,25155184,"Benzenemethanaminium, N,N-dimethyl-N-(2-(2-(methyl-4-(1,1,3,3-tetramethylbutyl)phenoxy)ethoxy)ethyl)-, chloride                                                                                                                                              "
69134,25155184,"Diisobutylcresoxyethoxyethyl dimethyl benzyl ammonium chloride                                                                                                                                                                                               "
69134,25155184,"Octylcresoxyethoxyethyl dimethyl benzyl ammonium chloride monohydrate                                                                                                                                                                                        "
69134,25155184,"Benzenemethanaminium, N,N-dimethyl-N-(2-(2-(methyl-4-(1,1,3,3-tetramethylbutyl)phenoxy)ethoxy)ethyl)-, chloride                                                                                                                                              "
69135,71808543,"Quaternary ammonium compounds, C12-18-alkyl((4-ethylphenyl)methyl)dimethyl-, cyclohexylsulfamates                                                                                                                                                            "
69135,71808543,"Alkyl* dimethyl ethylbenzyl ammonium cyclohexylsulfamate *(50%C12, 30%C14, 17%C16, 3%C18)                                                                                                                                                                    "
69135,71808543,"Onyxide 172                                                                                                                                                                                                                                                  "
69135,37335685,"Quaternary ammonium compounds, C12-18-alkyl((4-ethylphenyl)methyl)dimethyl-, cyclohexylsulfamates                                                                                                                                                            "
69135,37335685,"Alkyl* dimethyl ethylbenzyl ammonium cyclohexylsulfamate *(50%C12, 30%C14, 17%C16, 3%C18)                                                                                                                                                                    "
69135,37335685,"Onyxide 172                                                                                                                                                                                                                                                  "
69136,61789773,"Dialkyl* dimethyl ammonium chloride *(47%C12, 18%C14, 10%C18, 9%C10, 8%C16, 8%C8)                                                                                                                                                                            "
69136,61789773,"Arquad 2C                                                                                                                                                                                                                                                    "
69136,61789773,"Quaternary ammonium compounds, di-C8-18-alkyldimethyl, chlorides                                                                                                                                                                                             "
69136,61789773,"use PC 869136                                                                                                                                                                                                                                                "
69136,73398648,"Dialkyl* dimethyl ammonium chloride *(47%C12, 18%C14, 10%C18, 9%C10, 8%C16, 8%C8)                                                                                                                                                                            "
69136,73398648,"Arquad 2C                                                                                                                                                                                                                                                    "
69136,73398648,"Quaternary ammonium compounds, di-C8-18-alkyldimethyl, chlorides                                                                                                                                                                                             "
69136,73398648,"use PC 869136                                                                                                                                                                                                                                                "
69137,68424851,"Alkyl* dimethyl benzyl ammonium chloride *(60%C14, 25%C12, 15%C16)                                                                                                                                                                                           "
69137,68424851,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides                                                                                                                                                                                        "
69137,68424851,"Barquat OJ-50                                                                                                                                                                                                                                                "
69137,68424851,"FM 65-28 Quat (80%)                                                                                                                                                                                                                                          "
69138,61789773,"Dialkyl* dimethyl ammonium chloride *(as in fatty acids of coconut oil)                                                                                                                                                                                      "
69138,61789773,"Dicoco alkyldimethylammonium chlorides                                                                                                                                                                                                                       "
69138,61789773,"Bis(coconut oil alkyl)dimethyl ammonium chloride                                                                                                                                                                                                             "
69138,61789773,"Quaternary ammonium compounds, dicoco alkyldimethyl, chlorides                                                                                                                                                                                               "
69139,68002619,"Alkyl* trimethyl ammonium chloride *derived from cottonseed oil                                                                                                                                                                                              "
69139,68002619,"Quaternary ammonium compounds, (C16-18 and C18-unsatd. alkyl)trimethyl, chlorides                                                                                                                                                                            "
69140,61789717,"Benzyl (coconut oil alkyl) dimethylammonium chlorides                                                                                                                                                                                                        "
69140,61789717,"Quaternary ammonium compounds, benzylcoco alkyldimethyl, chlorides                                                                                                                                                                                           "
69140,61789717,"Benzylcoco alkyldimethylammonium chlorides                                                                                                                                                                                                                   "
69140,61789717,"Alkyl* dimethyl benzyl ammonium chloride *(61% C12, 23% C14, 11% C16, 2.5% C18 2.5% C10 and trace of C8)                                                                                                                                                     "
69141,68424851,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides                                                                                                                                                                                        "
69141,68424851,"Alkyl* dimethyl benzyl ammonium chloride *(58%C14, 28%C16, 14%C12)                                                                                                                                                                                           "
69142,68424851,"Alkyl* dimethyl benzyl ammonium chloride *(67%C12, 27%C14, 6%C16)                                                                                                                                                                                            "
69142,68424851,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides                                                                                                                                                                                        "
69143,63449412,"Alkyl* dimethyl benzyl ammonium chloride *(67%C12, 24%C14, 9%C10-C18)                                                                                                                                                                                        "
69143,63449412,"Quaternary ammonium compounds, benzyl-C8-18-alkyldimethyl, chlorides                                                                                                                                                                                         "
69143,68391015,"Alkyl* dimethyl benzyl ammonium chloride *(67%C12, 24%C14, 9%C10-C18)                                                                                                                                                                                        "
69143,68391015,"Quaternary ammonium compounds, benzyl-C8-18-alkyldimethyl, chlorides                                                                                                                                                                                         "
69145,68989026,"Alkyl* dimethyl dichlorobenzyl ammonium chloride *(90% C14, 5% C16, 5% C12)                                                                                                                                                                                  "
69145,68989026,"Quaternary ammonium compounds, C12-16-alkyl((dichlorophenyl)methyl)dimethyl, chlorides                                                                                                                                                                       "
69145,68989026,"Alkyl* dimethyl 3,4-dichlorobenzyl ammonium chloride *(90%C14, 5%C16, 5%C12)                                                                                                                                                                                 "
69146,68527844,"Alkyl* dimethyl ethyl ammonium bromide *(90% C14, 5% C16, 5% C12)                                                                                                                                                                                            "
69147,61791342,"N-Alkyl*-N-ethyl morpholinium ethyl sulfate *(fatty acids of soybean oil)                                                                                                                                                                                    "
69147,61791342,"4-Soya alkyl-4-ethylmorpholinium ethosulfate                                                                                                                                                                                                                 "
69147,61791342,"Atlas G-271                                                                                                                                                                                                                                                  "
69147,61791342,"N-Alkyl*-N-ethyl morpholinium ethyl sulfate *(66%C18, 25%C16, 8%C18', 1%C14)                                                                                                                                                                                 "
69147,61791342,"Onium compounds, morpholinium, 4-ethyl-4-soya alkyl, ethyl sulfates                                                                                                                                                                                          "
69148,61789682,"Use code no. 169107                                                                                                                                                                                                                                          "
69149,7173515,"Arquad 10                                                                                                                                                                                                                                                    "
69149,7173515,"Quaternium 12                                                                                                                                                                                                                                                "
69149,7173515,"1-Decanaminium, N-decyl-N,N-dimethyl-, chloride                                                                                                                                                                                                              "
69149,7173515,"BTC 1010                                                                                                                                                                                                                                                     "
69149,7173515,"Ammonium, didecyldimethyl-, chloride                                                                                                                                                                                                                         "
69149,7173515,"Didecyl dimethyl ammonium chloride                                                                                                                                                                                                                           "
69149,7173515,"1-Decanaminium, N-decyl-N,N-dimethyl-, chloride                                                                                                                                                                                                              "
69149,7173515,"BTC 885, component of   (with 069105, 069165, 069166)                                                                                                                                                                                                        "
69149,7173515,"Bardac 22  (also 2250, 2280)                                                                                                                                                                                                                                 "
69150,61791819,"Dialkyl* dimethyl ammonium methyl sulfate *(derived from tallow fatty acids)                                                                                                                                                                                 "
69150,61791819,"Quaternary ammonium compounds, bis(hydrogenated tallow alkyl)dimethyl, Me sulfates                                                                                                                                                                           "
69150,61791819,"Quaternary ammonium compounds, bis(hydrogenated tallow alkyl)dimethyl, Me sulfates                                                                                                                                                                           "
69150,61789819,"Dialkyl* dimethyl ammonium methyl sulfate *(derived from tallow fatty acids)                                                                                                                                                                                 "
69150,61789819,"Quaternary ammonium compounds, bis(hydrogenated tallow alkyl)dimethyl, Me sulfates                                                                                                                                                                           "
69150,61789819,"Quaternary ammonium compounds, bis(hydrogenated tallow alkyl)dimethyl, Me sulfates                                                                                                                                                                           "
69151,68002620,"Alkyl* trimethyl ammonium chloride *(90%C18, 10%C16)                                                                                                                                                                                                         "
69151,68002620,"Quaternary ammonium compounds, C16-18-alkyltrimethyl, chlorides                                                                                                                                                                                              "
69151,68002620,"Arquad S-50                                                                                                                                                                                                                                                  "
69152,91745527,"Amines, coco alkyl, hydrochlorides                                                                                                                                                                                                                           "
69152,91745527,"Alkyl* amine hydrochloride *(as in fatty acids of coconut oil)                                                                                                                                                                                               "
69153,1119977,"Alkyl* trimethyl ammonium bromide *(95%C14, 5%C16)                                                                                                                                                                                                           "
69153,1119977,"1-Tetradecanaminium, N,N,N-trimethyl-, bromide                                                                                                                                                                                                               "
69154,85409230,"Alkyl* dimethyl ethylbenzyl ammonium chloride *(68%C12, 32%C14)                                                                                                                                                                                              "
69154,85409230,"Quaternary ammonium compounds, C12-14-alkyl((ethylphenyl)methyl)dimethyl, chlorides                                                                                                                                                                          "
69154,85409230,"C12-14-alkyl(ethylbenzyl)dimethyl ammonium chlorides                                                                                                                                                                                                         "
69154,85409230,"BX-673                                                                                                                                                                                                                                                       "
69154,85409230,"BTC 2125M, component of     (with 069104)                                                                                                                                                                                                                    "
69155,53466878,"Benzenemethanaminium, N,N-dimethyl-N-(2-(2-(methylbis(2-methylpropyl)phenoxy)ethoxy)ethyl)-, chloride, compd. with (1,1'-biphenyl)-2-ol (1:1)                                                                                                                "
69155,53466878,"Diisobutylcresoxyethoxyethyl dimethyl benzyl ammonium chloride o-phenylphenol ethoxynonylphenol complex                                                                                                                                                      "
69155,53466878,"Benzenemethanaminium, N,N-dimethyl-N-(2-(2-(methylbis(2-methylpropyl)phenoxy)ethoxy)ethyl)-, chloride, compd. with (1,1'-biphenyl)-2-ol (1:1)                                                                                                                "
69156,124038,"1-Hexadecanaminium, N-ethyl-N,N-dimethyl-, bromide                                                                                                                                                                                                           "
69156,124038,"Cetyl dimethyl ethyl ammonium bromide                                                                                                                                                                                                                        "
69156,124038,"Hexadecyl dimethyl ethyl ammonium bromide                                                                                                                                                                                                                    "
69157,68424851,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides                                                                                                                                                                                        "
69157,68424851,"Alkyl* dimethyl benzyl ammonium chloride *(65%C12, 25%C14, 10%C16)                                                                                                                                                                                           "
69158,68424851,"Benzenemethanaminium, N,N-dimethyl-N-tetradecyl-, chloride  (139-08-2)                                                                                                                                                                                       "
69158,68424851,"Alkyl* dimethyl benzyl ammonium chloride *(93%C14, 4%C12, 3%C16)                                                                                                                                                                                             "
69158,68424851,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides                                                                                                                                                                                        "
69158,139082,"Benzenemethanaminium, N,N-dimethyl-N-tetradecyl-, chloride  (139-08-2)                                                                                                                                                                                       "
69158,139082,"Alkyl* dimethyl benzyl ammonium chloride *(93%C14, 4%C12, 3%C16)                                                                                                                                                                                             "
69158,139082,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides                                                                                                                                                                                        "
69159,100958,"Nopcoccide                                                                                                                                                                                                                                                   "
69159,100958,"Metalkonium chloride                                                                                                                                                                                                                                         "
69159,100958,"Benzyl((dodecylcarbamoyl)methyl)dimethyl ammonium chloride                                                                                                                                                                                                   "
69159,100958,"Urolocide                                                                                                                                                                                                                                                    "
69159,100958,"Benzenemathanaminium, N-(2-(dodecylamino)-2-oxoethyl)-N,N-dimethyl-, chloride                                                                                                                                                                                "
69159,100958,"Ammonium, benzyl((dodecylcarbamoyl)methyl)dimethyl-, chloride                                                                                                                                                                                                "
69159,100958,"Benzenemathanaminium, N-(2-(dodecylamino)-2-oxoethyl)-N,N-dimethyl-, chloride                                                                                                                                                                                "
69159,100958,"Benzyl((dodecylcarbamoyl)methyl)dimethyl ammonium chloride                                                                                                                                                                                                   "
69159,100958,"Benzyl((dodecylcarbamoyl)methyl)dimethyl ammonium chloride                                                                                                                                                                                                   "
69159,100958,"Ammonium, benzyl((dodecylcarbamoyl)methyl)dimethyl-, chloride                                                                                                                                                                                                "
69159,100958,"(Dimethylbenzylamino)acetic acid dodecylamide chloride                                                                                                                                                                                                       "
69160,123035,"C16-alkylpyridinium chloride                                                                                                                                                                                                                                 "
69160,123035,"1-Hexadecylpyridinium chloride                                                                                                                                                                                                                               "
69160,123035,"Cetyl pyridinium chloride                                                                                                                                                                                                                                    "
69161,68424851,"Alkyl* dimethyl benzyl ammonium chloride *(60% C14, 30% C16, 10% C12)                                                                                                                                                                                        "
69162,68038711,"Bacillus thuringiensis                                                                                                                                                                                                                                       "
69162,68038711,"Bacillus thuringiensis Subspecies Israelensis Strain AM 65-52                                                                                                                                                                                                "
69163,68391037,"Quaternary ammonium compounds, C12-18-alkyltrimethyl, chlorides                                                                                                                                                                                              "
69163,68391037,"Alkyl* trimethyl ammonium bromide *(50%C12, 30%C14, 15%C16, 3%C18, 2%C8)                                                                                                                                                                                     "
69164,121540,"Use code no. 069122                                                                                                                                                                                                                                          "
69165,32426112,"Octyl decyl dimethyl ammonium chloride                                                                                                                                                                                                                       "
69165,32426112,"Bardac 2050                                                                                                                                                                                                                                                  "
69165,32426112,"Quaternium 24                                                                                                                                                                                                                                                "
69165,32426112,"1-Decanaminium, N,N-dimethyl-N-octyl-, chloride                                                                                                                                                                                                              "
69165,32426112,"BTC 885, component of    (with 069105, 069145, 069166)                                                                                                                                                                                                       "
69165,32426112,"1-Decanaminium, N,N-dimethyl-N-octyl-, chloride                                                                                                                                                                                                              "
69165,32426112,"Ammonium, decyldimethyloctyl-, chloride                                                                                                                                                                                                                      "
69165,32426112,"Ammonium, decyldimethyloctyl-, chloride                                                                                                                                                                                                                      "
69166,5538943,"Bardac LF                                                                                                                                                                                                                                                    "
69166,5538943,"Dioctyl dimethyl ammonium chloride                                                                                                                                                                                                                           "
69166,5538943,"BTC 885, component of    (with 069105, 069149, 069165)                                                                                                                                                                                                       "
69166,5538943,"Ammonium, dimethyldioctyl-, chloride                                                                                                                                                                                                                         "
69166,5538943,"1-Octanaminium, N,N-dimethyl-N-octyl-, chloride                                                                                                                                                                                                              "
69166,5538943,"1-Octanaminium, N,N-dimethyl-N-octyl-, chloride                                                                                                                                                                                                              "
69167,68956796,"Alkyl* dimethyl ethylbenzyl ammonium chloride *(60%C14, 30%C16, 5%C12, 5%C18)                                                                                                                                                                                "
69167,68956796,"Quaternary ammonium compounds, C12-18-alkyl((ethylphenyl)methyl)dimethyl, chlorides                                                                                                                                                                          "
69169,68391015,"Quaternary ammonium compounds, benzyl-C12-18-alkyldimethyl, chlorides                                                                                                                                                                                        "
69169,68391015,"Alkyl* dimethyl benzyl ammonium chloride *(55%C16, 20%C14, 20%C12, 5%C18)                                                                                                                                                                                    "
69170,32426101,"Benzenemethanaminium, N,N-didecyl-N-methyl-, chloride                                                                                                                                                                                                        "
69170,32426101,"Didecyl methyl benzyl ammonium chloride                                                                                                                                                                                                                      "
69171,137951758,"Alkyl* dimethyl benzyl ammonium saccharinate *(50% C14, 40% C12, 10% C16)                                                                                                                                                                                    "
69171,137951758,"Quaternary ammonium compounds, benzyl-C12-18-alkyldimethyl-, salts with 1,2-benzisothiazol-3(2H)-one 1,1-dioxide (1:1)                                                                                                                                       "
69171,137951758,"Onyxide 3300                                                                                                                                                                                                                                                 "
69171,68989015,"Alkyl* dimethyl benzyl ammonium saccharinate *(50% C14, 40% C12, 10% C16)                                                                                                                                                                                    "
69171,68989015,"Quaternary ammonium compounds, benzyl-C12-18-alkyldimethyl-, salts with 1,2-benzisothiazol-3(2H)-one 1,1-dioxide (1:1)                                                                                                                                       "
69171,68989015,"Onyxide 3300                                                                                                                                                                                                                                                 "
69172,30901678,"Pyridinium, 1-(dodecylbenzyl)-, chloride                                                                                                                                                                                                                     "
69172,30901678,"Pyridinium, 1-(dodecylbenzyl)-, chloride                                                                                                                                                                                                                     "
69172,30901678,"1-(Dodecylbenzyl)pyridinium chloride                                                                                                                                                                                                                         "
69172,30901678,"Pyridinium, 1-((dodecylphenyl)methyl)-, chloride                                                                                                                                                                                                             "
69172,30901678,"Pyridinium, 1-((dodecylphenyl)methyl)-, chloride                                                                                                                                                                                                             "
69172,30901678,"Laurylbenzyl pyridinium chloride                                                                                                                                                                                                                             "
69173,68607283,"Oxydiethylenebis(alkyl* dimethyl ammonium chloride) *(as in fatty acids of coconut oil)                                                                                                                                                                      "
69173,68607283,"Quaternary ammonium compounds, (oxydi-2,1-ethanediyl)bis(coco alkyldimethyl-, dichlorides                                                                                                                                                                    "
69175,68391015,"Alkyl* dimethyl benzyl ammonium chloride *(67%C12, 25%C14, 7%C16, 1%C18)                                                                                                                                                                                     "
69175,68391015,"Quaternary ammonium compounds, benzyl-C12-18-alkyldimethyl, chlorides                                                                                                                                                                                        "
69175,68391015,"Maquat LC12S-50%                                                                                                                                                                                                                                             "
69176,61789773,"Quaternary ammonium compounds, dicoco alkyldimethyl, chlorides                                                                                                                                                                                               "
69176,61789773,"Adogen 464   (This should be Adogen 462)                                                                                                                                                                                                                     "
69176,61789773,"Dialkyl* dimethyl ammonium chloride *(56%C12, 18%C14, 7%C18, 7%C16, 7%C10, 5%C8)                                                                                                                                                                             "
69177,68910565,"Dialkyl* dimethyl ammonium chloride *(50%C12, 30%C14, 20%C16)                                                                                                                                                                                                "
69177,68910565,"Quaternary ammonium compounds, di-C12-15-alkyldimethyl, chlorides                                                                                                                                                                                            "
69179,68140001,"Alkyl* monoethanolamide *(as in fatty acids of coconut oil)                                                                                                                                                                                                  "
69179,68140001,"Amides, coco, N-(hydroxyethyl)                                                                                                                                                                                                                               "
69179,68140001,"(Coco alkyl)monoethanolamides                                                                                                                                                                                                                                "
69180,68989026,"Alkyl* dimethyl 3,4-dichlorobenzyl ammonium chloride *(60%C12, 25%C14, 15%C16)                                                                                                                                                                               "
69180,68989026,"Quaternary ammonium compounds, C12-16-alkyl((dichlorophenyl)methyl)dimethyl, chlorides                                                                                                                                                                       "
69181,19379909,"Dodecyl di(2-hydroxyethyl) benzyl ammonium chloride                                                                                                                                                                                                          "
69181,19379909,"Dodecyl bis(2-hydroxyethyl) benzyl ammonium chloride                                                                                                                                                                                                         "
69181,19379909,"Benzenemethanaminium, N-dodecyl-N,N-bis(2-hydroxyethyl)-, chloride                                                                                                                                                                                           "
69182,92129287,"Alkyl* dimethyl 3,4-dichlorobenzyl ammonium chloride *(55%C14, 23%C12, 20%C16, 2%C18)                                                                                                                                                                        "
69182,92129287,"Quaternary ammonium compounds, C12-18-alkyl((3,4-dichlorophenyl)methyl)dimethyl, chlorides                                                                                                                                                                   "
69183,31512740,"Poly(oxyethylene(dimethyliminio)ethylene(dimethyliminio)ethylene dichloride)                                                                                                                                                                                 "
