"pccode","casnum","pcname"
268100,302170,"Chloral hydrate                                                                                                                                                                                                                                              "
268100,302170,"1,1,1-Trichloro-2,2-hydroxyethane                                                                                                                                                                                                                            "
268100,902170,"1,1-Ethanediol, 2,2,2-trichloro-                                                                                                                                                                                                                             "
268100,902170,"1,1-Ethanediol, 2,2,2-trichloro-                                                                                                                                                                                                                             "
268100,902170,"Chloral, monohydrate                                                                                                                                                                                                                                         "
268100,902170,"2,2,2-Trichloro-1,1-ethanediol                                                                                                                                                                                                                               "
268100,902170,"Trichloroacetaldehyde monohydrate                                                                                                                                                                                                                            "
268100,902170,"Chloral hydrate                                                                                                                                                                                                                                              "
268100,902170,"Chloral hydrate                                                                                                                                                                                                                                              "
268100,902170,"1,1,1-Trichloro-2,2-hydroxyethane                                                                                                                                                                                                                            "
268200,2636262,"O-(4-Cyanophenyl) O,O-dimethyl phosphorothioate                                                                                                                                                                                                              "
268200,2636262,"Cyanophos                                                                                                                                                                                                                                                    "
268200,2636262,"Phosphorothioic acid, O,O-dimethyl ester, O-ester with p-hydroxybenzonitrile                                                                                                                                                                                 "
268200,2636262,"Bay 34727                                                                                                                                                                                                                                                    "
268200,2636262,"O,O-Dimethyl-O-p-cyanophenyl phosphorothioate                                                                                                                                                                                                                "
268200,2636262,"Cyanophos                                                                                                                                                                                                                                                    "
268200,2636262,"O-(p-Cyanophenyl) O,O-dimethyl phosphorothioate                                                                                                                                                                                                              "
268200,2636262,"Ciafos                                                                                                                                                                                                                                                       "
268200,2636262,"Phosphorothioic acid, O-(4-cyanophenyl)-, O,O-dimethyl ester                                                                                                                                                                                                 "
268200,2636262,"S 4084                                                                                                                                                                                                                                                       "
268200,2636262,"DuPont 1646                                                                                                                                                                                                                                                  "
268200,2636262,"Cyanox                                                                                                                                                                                                                                                       "
268200,2636262,"CYAP                                                                                                                                                                                                                                                         "
268200,2636262,"Cyanophos                                                                                                                                                                                                                                                    "
268200,2636262,"ENT-25,675                                                                                                                                                                                                                                                   "
268300,947024,"P,P-Diethyl cyclic ethylene ester of phosphonodithioimidocarbonic acid                                                                                                                                                                                       "
268300,947024,"EI 47031                                                                                                                                                                                                                                                     "
268300,947024,"Cyclic ethylene ester of diethoxyphosphinyl dithioimidocarbonic acid                                                                                                                                                                                         "
268300,947024,"Phosphoramidic acid, 1,3-dithiolan-2-ylidene-, diethyl ester                                                                                                                                                                                                 "
268300,947024,"Imidocarbonic acid, phosphonodithio-, cyclic ethylene P,P-diethyl ester                                                                                                                                                                                      "
268300,947024,"Cylan                                                                                                                                                                                                                                                        "
268300,947024,"1,2-Ethanedithiol, cyclic S,S-ester with phosphonodithioimidocarbonic acid, P,P-diethyl ester                                                                                                                                                                "
268300,947024,"Phosfolan                                                                                                                                                                                                                                                    "
268300,947024,"ENT 25,830                                                                                                                                                                                                                                                   "
268300,947024,"Cyolane                                                                                                                                                                                                                                                      "
268300,947024,"Cyclic ethylene P,P-diethyl phosphonodithioimidocarbonate                                                                                                                                                                                                    "
268300,947024,"2-(Diethoxyphosphinylimino)-1,3-dithiolane                                                                                                                                                                                                                   "
268300,947024,"CL 47031                                                                                                                                                                                                                                                     "
268300,947024,"Imidocarbonic acid, phosphonodithio-, cyclic ethylene P,P-diethyl ester                                                                                                                                                                                      "
268300,947024,"AC 47031                                                                                                                                                                                                                                                     "
268300,947024,"Imidocarbonic acid, phosphonodithio-, cyclic ethylene-P,P-diethyl ester                                                                                                                                                                                      "
268300,947024,"Imidocarbonic acid, phosphonodithio-, cyclic ethylene P,P-diethyl ester                                                                                                                                                                                      "
268300,947024,"Phosfolan                                                                                                                                                                                                                                                    "
268300,947024,"Phosfolan                                                                                                                                                                                                                                                    "
268310,950107,"2-(Diethoxyphosphinylimino)-4-methyl-1,3-dithiolane                                                                                                                                                                                                          "
268310,950107,"AC 47470                                                                                                                                                                                                                                                     "
268310,950107,"Mephosfolan                                                                                                                                                                                                                                                  "
268310,950107,"Cytrolane                                                                                                                                                                                                                                                    "
268310,950107,"Imidocarbonic acid, phosphonodithio-, cyclic propylene P,P-diethyl ester                                                                                                                                                                                     "
268310,950107,"Phosphoramidic acid, (4-methyl-1,3-dithiolan-2-ylidene)-, diethyl ester                                                                                                                                                                                      "
268310,950107,"Imidocarbonic acid, phosphonodithio-, cyclic propylene P,P-diethyl ester                                                                                                                                                                                     "
268310,950107,"Phosphoramidic acid, (4-methyl-1,3-dithiolan-2-ylidene)-, diethyl ester                                                                                                                                                                                      "
268310,950107,"Imidocarbonic acid, phosphonodithio-, cyclic propylene P,P-diethyl ester                                                                                                                                                                                     "
268400,13067931,"Cyanofenphos                                                                                                                                                                                                                                                 "
268400,13067931,"Cyanofenphos                                                                                                                                                                                                                                                 "
268400,13067931,"O-(4-Cyanophenyl) O-ethyl phenylphosphonothioate                                                                                                                                                                                                             "
268400,13067931,"Surecide                                                                                                                                                                                                                                                     "
268400,13067931,"Surecide                                                                                                                                                                                                                                                     "
268400,13067931,"Cyanofenphos                                                                                                                                                                                                                                                 "
268400,13067931,"Phosphonothioic acid, phenyl-, O-(4-cyanophenyl) O-ethyl ester                                                                                                                                                                                               "
268600,1593777,"Dodemorph                                                                                                                                                                                                                                                    "
268600,1593777,"Dodemorph                                                                                                                                                                                                                                                    "
268600,1593777,"4-Cyclodecyl-2,6-dimethylmorpholine                                                                                                                                                                                                                          "
268600,1593777,"Morpholine, 4-cyclododecyl-2,6-dimethyl-                                                                                                                                                                                                                     "
268600,1593777,"Dodemorph                                                                                                                                                                                                                                                    "
268601,31717870,"Use code no. 110401                                                                                                                                                                                                                                          "
268700,59145630,"Dodemorph benzoate                                                                                                                                                                                                                                           "
268700,59145630,"Morpholine, 4-cyclododecyl-2,6-dimethyl-, benzoate                                                                                                                                                                                                           "
268700,59145630,"4-Cyclodecyl-2,6-dimethylmorpholine benzoate                                                                                                                                                                                                                 "
268800,110488705,"CME 151                                                                                                                                                                                                                                                      "
268800,110488705,"Morpholine, 3-(3-(4-chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-oxo-2-propenyl)-                                                                                                                                                                                 "
268800,110488705,"Morpholine, 3-(3-(4-chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-oxo-2-propenyl)-                                                                                                                                                                                 "
268800,110488705,"(E,Z)-4-(3-(4-Chlorophenyl)-3-(3,4-dimethoxyphenyl)acryloyl)morpholine                                                                                                                                                                                       "
268800,110488705,"Dimethomorph                                                                                                                                                                                                                                                 "
268800,110488705,"Dimethomorph technical                                                                                                                                                                                                                                       "
268800,110488705,"Forum DC                                                                                                                                                                                                                                                     "
268800,110488705,"Acrobat WP                                                                                                                                                                                                                                                   "
270600,41495674,"O-Cyclohexyl O,S-diethyl phosphorothioate                                                                                                                                                                                                                    "
270600,41495674,"Hexylthiofos                                                                                                                                                                                                                                                 "
270600,41495674,"Hexylthiofos                                                                                                                                                                                                                                                 "
270600,41495674,"Phosphorothioic acid, O-cyclohexyl O,S-diethyl ester                                                                                                                                                                                                         "
270600,41495674,"NTN 3318                                                                                                                                                                                                                                                     "
271200,100889,"Cyclohexylsulfamic acid                                                                                                                                                                                                                                      "
271200,100889,"Cyclamic acid                                                                                                                                                                                                                                                "
271200,100889,"Sulfamic acid, cyclohexyl-                                                                                                                                                                                                                                   "
271300,16102924,"Basic copper arsenate                                                                                                                                                                                                                                        "
271400,2631370,"Carbamic acid, methyl-, m-cym-5-yl ester                                                                                                                                                                                                                     "
271400,2631370,"SN 34615 (Schering)                                                                                                                                                                                                                                          "
271400,2631370,"Carbamult                                                                                                                                                                                                                                                    "
271400,2631370,"5-Isopropyl-m-tolyl methylcarbamate                                                                                                                                                                                                                          "
271400,2631370,"OMS 716                                                                                                                                                                                                                                                      "
271400,2631370,"Carbamic acid, N-methyl-, 3-methyl-5-isopropylphenyl ester                                                                                                                                                                                                   "
271400,2631370,"Promecarb                                                                                                                                                                                                                                                    "
271400,2631370,"Promecarb                                                                                                                                                                                                                                                    "
271400,2631370,"Promecarb                                                                                                                                                                                                                                                    "
271400,2631370,"m-Cym-5-yl methylcarbamate                                                                                                                                                                                                                                   "
271400,2631370,"Minacide                                                                                                                                                                                                                                                     "
271400,2631370,"EP-316                                                                                                                                                                                                                                                       "
271400,2631370,"SN-316                                                                                                                                                                                                                                                       "
271400,2631370,"3-Methyl-5-isopropylphenyl methylcarbamate                                                                                                                                                                                                                   "
271500,34849428,"3-Furancarboxamide, N-cyclohexyl-2,5-dimethyl-                                                                                                                                                                                                               "
271500,34849428,"BAS 3270                                                                                                                                                                                                                                                     "
271500,34849428,"3-Furancarboxamide, N-cyclohexyl-2,5-dimethyl-                                                                                                                                                                                                               "
271500,34849428,"N-Cyclohexyl-2,5-dimethyl-3-furamide                                                                                                                                                                                                                         "
271500,34849428,"N-Cyclohexyl-2,5-dimethyl-3-furancarboxamide                                                                                                                                                                                                                 "
271500,34849428,"Cyclafuramide                                                                                                                                                                                                                                                "
271600,42089032,"Cyprazole                                                                                                                                                                                                                                                    "
271600,42089032,"N-(5-(2-Chloro-1,1-dimethylethyl)-1,3,4-thiadiazol-2-yl)cyclopropanecarboxamide                                                                                                                                                                              "
271700,39794995,"S-21634                                                                                                                                                                                                                                                      "
271700,39794995,"Cyperquat                                                                                                                                                                                                                                                    "
271700,39794995,"1-Methyl-4-phenylpyridinium chloride                                                                                                                                                                                                                         "
271700,39794995,"Pyridinium, 1-methyl-4-phenyl-, chloride                                                                                                                                                                                                                     "
271700,39794995,"GCP-1634                                                                                                                                                                                                                                                     "
271700,39794995,"Cyperquat chloride                                                                                                                                                                                                                                           "
271800,13347427,"Use code no. 064202                                                                                                                                                                                                                                          "
271900,3282006,"2-Cyclopentylphenyl methylcarbamate                                                                                                                                                                                                                          "
271900,3282006,"Bay 38799                                                                                                                                                                                                                                                    "
271900,3282006,"Carbamic acid, methyl-, o-cyclopentylphenyl ester                                                                                                                                                                                                            "
271900,3282006,"Carbamic acid, methyl-, o-cyclopentylphenyl ester                                                                                                                                                                                                            "
271900,3282006,"Phenol, 2-cyclopentyl-, methylcarbamate                                                                                                                                                                                                                      "
271900,3282006,"Carbamic acid, methyl-, o-cyclopentylphenyl ester                                                                                                                                                                                                            "
271900,3282006,"Phenol, 2-cyclopentyl-, methylcarbamate                                                                                                                                                                                                                      "
272000,21293298,"Abscisic acid                                                                                                                                                                                                                                                "
272000,21293298,"S- Abscisic acid                                                                                                                                                                                                                                             "
272000,21293298,"2,4-Pentadienoic acid, 5- [(1S)-1-hydroxy-2,6,6-trimethyl-4-oxo-2-cyclohexen-1-yl]-3-methyl-, (2Z, 4E) -                                                                                                                                                     "
272000,21293298,"Dormin                                                                                                                                                                                                                                                       "
272000,21293298,"s-ABA                                                                                                                                                                                                                                                        "
272000,21293298,"ABA                                                                                                                                                                                                                                                          "
272000,21293298,"(+) -(cis, trans)-Abscisic acid                                                                                                                                                                                                                              "
275100,69327760,"Buprofezin                                                                                                                                                                                                                                                   "
275100,69327760,"4H-1,3,5-Thiadiazin-4-one, 2-{(1,1-dimethylethyl)imino}tetrahydro-3-(1-methylethyl)-5-phenyl-                                                                                                                                                                "
275100,69327760,"2-tert-Butylimino-3-isopropyl-5-phenylperhydro-1,3,5-thidiazin-4-one                                                                                                                                                                                         "
275100,69327760,"Applaud                                                                                                                                                                                                                                                      "
275200,25057890,"Bendioxide                                                                                                                                                                                                                                                   "
275200,25057890,"3-(1-Methylethyl)-(1H)-2,1,3-benzothiadiazin-4-(3H)-one 2,2-dioxide                                                                                                                                                                                          "
275200,25057890,"3-Isopropyl-1H-2,1,3-benzothiadiazin-4(3H)-one-2,2-dioxide                                                                                                                                                                                                   "
275200,25057890,"1H-2,1,3-Benzothiadiazin-4(3H)-one, 3-(1-methylethyl)-, 2,2-dioxide                                                                                                                                                                                          "
275200,25057890,"Basagran                                                                                                                                                                                                                                                     "
275200,25057890,"3-Isopropyl-2,1,3-benzothiadiazininon-(4)-2,2-dioxid (German)                                                                                                                                                                                                "
275200,25057890,"1H-2,1,3-Benzothiadiazin-4(3H)-one, 3-isopropyl-, 2,2-dioxide                                                                                                                                                                                                "
275200,25057890,"Bentazon                                                                                                                                                                                                                                                     "
275200,25057890,"BAS 351-H                                                                                                                                                                                                                                                    "
275200,25057890,"3-Isopropyl-1H-benzo-2,1,3-thiadiazin-4-one-2,2-dioxide                                                                                                                                                                                                      "
275200,50723803,"Bendioxide                                                                                                                                                                                                                                                   "
275200,50723803,"3-(1-Methylethyl)-(1H)-2,1,3-benzothiadiazin-4-(3H)-one 2,2-dioxide                                                                                                                                                                                          "
275200,50723803,"3-Isopropyl-1H-2,1,3-benzothiadiazin-4(3H)-one-2,2-dioxide                                                                                                                                                                                                   "
275200,50723803,"1H-2,1,3-Benzothiadiazin-4(3H)-one, 3-(1-methylethyl)-, 2,2-dioxide                                                                                                                                                                                          "
275200,50723803,"Basagran                                                                                                                                                                                                                                                     "
275200,50723803,"3-Isopropyl-2,1,3-benzothiadiazininon-(4)-2,2-dioxid (German)                                                                                                                                                                                                "
275200,50723803,"1H-2,1,3-Benzothiadiazin-4(3H)-one, 3-isopropyl-, 2,2-dioxide                                                                                                                                                                                                "
275200,50723803,"Bentazon                                                                                                                                                                                                                                                     "
275200,50723803,"BAS 351-H                                                                                                                                                                                                                                                    "
275200,50723803,"3-Isopropyl-1H-benzo-2,1,3-thiadiazin-4-one-2,2-dioxide                                                                                                                                                                                                      "
275300,15652387,"CELA A 36                                                                                                                                                                                                                                                    "
275300,15652387,"Phosphonium, decyltriphenyl-, bromochlorotriphenylstannate(1-)                                                                                                                                                                                               "
275300,15652387,"Decyltriphenylphosphonium bromochlorotriphenylstannate(IV)                                                                                                                                                                                                   "
275300,15652387,"Stannoram                                                                                                                                                                                                                                                    "
275300,15652387,"Decafentin                                                                                                                                                                                                                                                   "
275300,15652387,"Stannate(1-), bromochlorotriphenyl-, decyltriphenylphosphonium                                                                                                                                                                                               "
275300,15652387,"Stannoplus                                                                                                                                                                                                                                                   "
275300,15652387,"Stannate(1-), bromochlorotriphenyl-, decyltriphenylphosphonium                                                                                                                                                                                               "
275300,15652387,"Decyltriphenylphosphonium bromochlorotriphenylstannate(IV)                                                                                                                                                                                                   "
275300,15652387,"Phosphonium, decyltriphenyl-, bromochlorotriphenylstannate(1-)                                                                                                                                                                                               "
275300,15652387,"Decafentin                                                                                                                                                                                                                                                   "
275400,5251934,"Topcide                                                                                                                                                                                                                                                      "
275400,5251934,"Benzadox                                                                                                                                                                                                                                                     "
