"regnum","pccode","pcpct","prodname"
700107771,32101,50000,"MALATHION PERTHANE 5-5 DUST                                           "
700107771,57701,50000,"MALATHION PERTHANE 5-5 DUST                                           "
700107772,14505,60000,"MANEB SULFUR 6-25 DUST                                                "
700107772,77501,250000,"MANEB SULFUR 6-25 DUST                                                "
700107773,58001,30000,"NU-THION 3 DUST                                                       "
700107774,23401,307000,"PHT KZ 20/20                                                          "
700109792,11301,927000,"DBCP 15-E                                                             "
700110339,47802,20000,"EARWIG & SOWBUG BAIT                                                  "
700110340,13802,8300,"SUPER SIX LAWN FOOD WEED CONTROL                                      "
700110340,30053,5200,"SUPER SIX LAWN FOOD WEED CONTROL                                      "
700110340,56801,12950,"SUPER SIX LAWN FOOD WEED CONTROL                                      "
700110340,84301,4300,"SUPER SIX LAWN FOOD WEED CONTROL                                      "
700110565,53501,438000,"METASPRAY 4-1 EC                                                      "
700110565,57501,110000,"METASPRAY 4-1 EC                                                      "
700110565,86802,370000,"METASPRAY 4-1 EC                                                      "
701100002,6315,960000,"GRANULATED DI-HALO CHLORINE PLUS BROMINE WATER DISINFECTANT           "
701800001,72502,48000,"SILACIDE                                                              "
702600039,6501,40000,"PESTRIN MALATHION-VAPONA INDUSTRIAL FOGGING INSECTICIDE               "
702600039,57701,30000,"PESTRIN MALATHION-VAPONA INDUSTRIAL FOGGING INSECTICIDE               "
702600039,63503,919900,"PESTRIN MALATHION-VAPONA INDUSTRIAL FOGGING INSECTICIDE               "
702600039,84001,9200,"PESTRIN MALATHION-VAPONA INDUSTRIAL FOGGING INSECTICIDE               "
703300001,25601,141000,"RUST-OLEUM 308 COPPER BOTTOM ANTI-FOULING                             "
703300005,25601,276000,"MARINE COATINGS RUST-OLEUM 8967 COPPER BOTTOM ANTI-FOULING            "
704300002,69125,450000,"P-Q ALGAECIDE  50                                                     "
704300003,20501,999999,"CHLORINE                                                              "
704300016,14703,120000,"P.Q. PROVEN QUALITY BLEACH                                            "
704600001,6313,16000,"CYANAMID AEROTEX PURIFYING AGENT NO. 1                                "
704800002,69104,25000,"BIO MAGIC RINSE POWDER                                                "
704800002,69111,25000,"BIO MAGIC RINSE POWDER                                                "
704800004,69104,60000,"BIO-MAGIC RINSE                                                       "
704800004,69111,60000,"BIO-MAGIC RINSE                                                       "
704800006,69104,125000,"BIO RINSE G                                                           "
704800006,69154,125000,"BIO RINSE G                                                           "
704800007,69104,110000,"BIO-MAGIC RINSE GPN                                                   "
704800007,69154,110000,"BIO-MAGIC RINSE GPN                                                   "
704800008,69149,5e+05,"ENDEW                                                                 "
704800009,54901,13000,"BIO-MAGIC RINSE G LIQUID                                              "
704800010,54901,20000,"BIO-MAGIC RINSE G-100                                                 "
704800011,54901,16000,"BIO-MAGIC RINSE G                                                     "
704800013,69149,75000,"BIO-MAGIC RINSE 30                                                    "
704800013,69165,150000,"BIO-MAGIC RINSE 30                                                    "
704800013,69166,75000,"BIO-MAGIC RINSE 30                                                    "
705200005,47501,60000,"BIG D AIR SANITIZER AND DEODORANT                                     "
705200005,68603,80000,"BIG D AIR SANITIZER AND DEODORANT                                     "
705200006,57001,10000,"BIG D ODORLESS INSECTICIDE                                            "
705200006,63503,181000,"BIG D ODORLESS INSECTICIDE                                            "
705200006,67501,6000,"BIG D ODORLESS INSECTICIDE                                            "
705200006,69001,3000,"BIG D ODORLESS INSECTICIDE                                            "
705200008,57001,33400,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200008,63503,136600,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200008,67501,20000,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200008,69001,10000,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200009,69105,210000,"EX-IT ODOR CONTROL FABRIC SOFTENER BACTERIOSTAT                       "
705200009,69136,170400,"EX-IT ODOR CONTROL FABRIC SOFTENER BACTERIOSTAT                       "
705200009,76602,1900,"EX-IT ODOR CONTROL FABRIC SOFTENER BACTERIOSTAT                       "
705200012,47501,530000,"BIG D DISINFECTANT & DEODORANT                                        "
705200012,69104,1000,"BIG D DISINFECTANT & DEODORANT                                        "
705200012,69154,1000,"BIG D DISINFECTANT & DEODORANT                                        "
705200013,63503,101000,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200013,67501,90000,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200013,69001,9000,"BIG D CONCENTRATED AEROSOL INSECT KILLER                              "
705200014,57001,16700,"BIG D INSECT KILLER INDUSTRIAL FOGGER                                 "
705200014,63503,118300,"BIG D INSECT KILLER INDUSTRIAL FOGGER                                 "
705200014,67501,10000,"BIG D INSECT KILLER INDUSTRIAL FOGGER                                 "
705200014,69001,5000,"BIG D INSECT KILLER INDUSTRIAL FOGGER                                 "
705200015,6601,3310,"BIG D WASP & HORNET KILLER                                            "
705200015,63503,263750,"BIG D WASP & HORNET KILLER                                            "
705200015,97801,2840,"BIG D WASP & HORNET KILLER                                            "
705300009,39107,20000,"FREMONT 2303 DETERGENT SANITIZER                                      "
705300009,69149,45000,"FREMONT 2303 DETERGENT SANITIZER                                      "
705300009,72604,5000,"FREMONT 2303 DETERGENT SANITIZER                                      "
705300009,73506,10000,"FREMONT 2303 DETERGENT SANITIZER                                      "
705300010,39107,10000,"FREMONT 2301 DETERGENT SANITIZER                                      "
705300010,69104,22500,"FREMONT 2301 DETERGENT SANITIZER                                      "
705300010,69154,22500,"FREMONT 2301 DETERGENT SANITIZER                                      "
705300010,73506,30000,"FREMONT 2301 DETERGENT SANITIZER                                      "
705300011,39107,20000,"FREMONT 2302 DETERGENT SANITIZER CONCENTRATE                          "
705300011,69104,45000,"FREMONT 2302 DETERGENT SANITIZER CONCENTRATE                          "
705300011,69154,45000,"FREMONT 2302 DETERGENT SANITIZER CONCENTRATE                          "
705300011,73506,40000,"FREMONT 2302 DETERGENT SANITIZER CONCENTRATE                          "
705300014,72604,50000,"FREMONT 2306 DETERGENT SANITIZER                                      "
705300014,79010,40000,"FREMONT 2306 DETERGENT SANITIZER                                      "
705300014,81407,56000,"FREMONT 2306 DETERGENT SANITIZER                                      "
705300015,81407,250000,"FREMONT 2307 SANITIZER                                                "
705300016,47501,40000,"FREMONT 9015 MICROBIOCIDE                                             "
705300016,69170,1e+05,"FREMONT 9015 MICROBIOCIDE                                             "
705300017,39002,101500,"FREMONT 9929 MICROBIOCIDE                                             "
705300017,63301,73500,"FREMONT 9929 MICROBIOCIDE                                             "
705300018,39002,50700,"FREMONT 9927 MICROBIOCIDE                                             "
705300018,63301,36800,"FREMONT 9927 MICROBIOCIDE                                             "
705300019,39002,67600,"FREMONT 9928 MICROBIOCIDE                                             "
705300019,63301,49000,"FREMONT 9928 MICROBIOCIDE                                             "
705300020,69183,1e+05,"FREMONT 9930 MICROBIOCIDE                                             "
705300021,46903,180500,"FREMONT 9933 DISINFECTANT                                             "
705300021,76001,160000,"FREMONT 9933 DISINFECTANT                                             "
705300022,46903,180500,"FREMONT 9932 DISINFECTANT                                             "
705300022,76001,160000,"FREMONT 9932 DISINFECTANT                                             "
705300023,46901,124700,"FREMONT 9931 SANITIZER                                                "
705300023,46909,3700,"FREMONT 9931 SANITIZER                                                "
705300024,69166,5e+05,"FREMONT 9947 LOW FOAM WATER TREATMENT MICROBIOCIDE                    "
705300027,69149,75000,"FREMONT 2308                                                          "
705300028,69183,1e+05,"FREMONT 9111                                                          "
705300029,35604,1e+05,"FREMONT 9114 MICROBIOCIDE                                             "
705300029,69183,2e+05,"FREMONT 9114 MICROBIOCIDE                                             "
705300030,35603,1e+05,"FREMONT 9116 MICROBIOCIDE                                             "
705300030,68102,1e+05,"FREMONT 9116 MICROBIOCIDE                                             "
705300031,35603,25000,"FREMONT 9117 MICROBIOCIDE                                             "
705300031,68102,25000,"FREMONT 9117 MICROBIOCIDE                                             "
705600005,57001,1670,"CHEM SPRAY ROACH AND ANT SPRAY                                        "
705600005,57801,5000,"CHEM SPRAY ROACH AND ANT SPRAY                                        "
705600005,67501,1000,"CHEM SPRAY ROACH AND ANT SPRAY                                        "
705600005,69001,500,"CHEM SPRAY ROACH AND ANT SPRAY                                        "
705600020,80301,150000,"CHEM SPRAY BUG BAN INSECT REPELLENT SPRAY                             "
705600021,57001,10000,"CHEM-SPRAY FORMULA NO. 1                                              "
705600021,67501,6000,"CHEM-SPRAY FORMULA NO. 1                                              "
705600021,69001,3000,"CHEM-SPRAY FORMULA NO. 1                                              "
705600022,57001,6600,"CHEM-SPRAY FORMULA NO. 2                                              "
705600022,63503,132400,"CHEM-SPRAY FORMULA NO. 2                                              "
705600022,67501,4000,"CHEM-SPRAY FORMULA NO. 2                                              "
705600022,69001,2000,"CHEM-SPRAY FORMULA NO. 2                                              "
705600022,84001,5000,"CHEM-SPRAY FORMULA NO. 2                                              "
705600024,63503,130000,"CHEM-SPRAY BRAND INSECTICIDE, AEROSOL SYNERGIZED PYRETHRINS TYPE II   "
705600024,67501,14000,"CHEM-SPRAY BRAND INSECTICIDE, AEROSOL SYNERGIZED PYRETHRINS TYPE II   "
705600024,69001,6000,"CHEM-SPRAY BRAND INSECTICIDE, AEROSOL SYNERGIZED PYRETHRINS TYPE II   "
705600025,80301,750000,"CHEM-SPRAY BRAND INSECT REPELLENT SPRAY                               "
705600026,80301,750000,"CHEM-SPRAY BRAND INSECT REPELLENT TYPE 2                              "
705600027,80301,5e+05,"CHEM-SPRAY BRAND INSECT REPELLENT TYPE 2                              "
705600028,57001,10000,"CHEM SPRAY INSTITUTIONAL FORMULA FLYING INSECT KILLER                 "
705600028,63503,81000,"CHEM SPRAY INSTITUTIONAL FORMULA FLYING INSECT KILLER                 "
705600028,67501,6000,"CHEM SPRAY INSTITUTIONAL FORMULA FLYING INSECT KILLER                 "
705600028,69001,3000,"CHEM SPRAY INSTITUTIONAL FORMULA FLYING INSECT KILLER                 "
705600029,57001,10000,"CHEM SPRAY A SUPER POWERFUL COMMERCIAL/INST. FLYING INSECT KILLER     "
705600029,63503,75000,"CHEM SPRAY A SUPER POWERFUL COMMERCIAL/INST. FLYING INSECT KILLER     "
705600029,67501,10000,"CHEM SPRAY A SUPER POWERFUL COMMERCIAL/INST. FLYING INSECT KILLER     "
705600029,69001,5000,"CHEM SPRAY A SUPER POWERFUL COMMERCIAL/INST. FLYING INSECT KILLER     "
705600030,57001,5000,"SCREEN FLYING INSECT KILLER                                           "
705600030,63503,6e+05,"SCREEN FLYING INSECT KILLER                                           "
705600030,67501,5000,"SCREEN FLYING INSECT KILLER                                           "
705600030,69001,2500,"SCREEN FLYING INSECT KILLER                                           "
705600031,57001,5000,"SCREEN HOUSE AND GARDEN SPRAY                                         "
705600031,63503,87500,"SCREEN HOUSE AND GARDEN SPRAY                                         "
705600031,67501,5000,"SCREEN HOUSE AND GARDEN SPRAY                                         "
705600031,69001,2500,"SCREEN HOUSE AND GARDEN SPRAY                                         "
705600032,57001,4000,"CHEM SPRAY FLYING INSECT KILLER                                       "
705600032,67501,7200,"CHEM SPRAY FLYING INSECT KILLER                                       "
705600032,69001,2000,"CHEM SPRAY FLYING INSECT KILLER                                       "
705600033,57001,4000,"BUG BAN FLYING INSECT KILLER                                          "
705600033,63503,82500,"BUG BAN FLYING INSECT KILLER                                          "
705600033,67501,8000,"BUG BAN FLYING INSECT KILLER                                          "
705600033,69001,2500,"BUG BAN FLYING INSECT KILLER                                          "
705600034,57001,4000,"BUG BAN HOUSE AND GARDEN SPRAY                                        "
705600034,63503,82500,"BUG BAN HOUSE AND GARDEN SPRAY                                        "
705600034,67501,8000,"BUG BAN HOUSE AND GARDEN SPRAY                                        "
705600034,69001,2500,"BUG BAN HOUSE AND GARDEN SPRAY                                        "
705600035,43302,1000,"BUG BAN FLEA AND TICK SPRAY                                           "
705600035,56801,5000,"BUG BAN FLEA AND TICK SPRAY                                           "
705600035,57001,2000,"BUG BAN FLEA AND TICK SPRAY                                           "
705600035,67501,1200,"BUG BAN FLEA AND TICK SPRAY                                           "
705600035,69001,600,"BUG BAN FLEA AND TICK SPRAY                                           "
705600036,57001,1000,"CHEM SPRAY VACIDE FLY AND MOSQUITO SPRAY                              "
705600036,63503,193100,"CHEM SPRAY VACIDE FLY AND MOSQUITO SPRAY                              "
705600036,67501,600,"CHEM SPRAY VACIDE FLY AND MOSQUITO SPRAY                              "
705600036,69001,300,"CHEM SPRAY VACIDE FLY AND MOSQUITO SPRAY                              "
705600036,84001,5000,"CHEM SPRAY VACIDE FLY AND MOSQUITO SPRAY                              "
705600037,57001,1000,"CHEM SPRAY VACIDE FLY & MOSQUITO SPRAY                                "
705600037,63503,143100,"CHEM SPRAY VACIDE FLY & MOSQUITO SPRAY                                "
705600037,67501,600,"CHEM SPRAY VACIDE FLY & MOSQUITO SPRAY                                "
705600037,69001,300,"CHEM SPRAY VACIDE FLY & MOSQUITO SPRAY                                "
705600037,84001,5000,"CHEM SPRAY VACIDE FLY & MOSQUITO SPRAY                                "
705600039,47802,5000,"BUG BAN BRAND ROACH AND ANT KILLER WITH BAYGON                        "
705600039,63503,575000,"BUG BAN BRAND ROACH AND ANT KILLER WITH BAYGON                        "
705600040,56801,5000,"CHEM SPRAY PET SPRAY                                                  "
705600040,57001,1660,"CHEM SPRAY PET SPRAY                                                  "
705600040,67501,1000,"CHEM SPRAY PET SPRAY                                                  "
705600040,69001,500,"CHEM SPRAY PET SPRAY                                                  "
705600041,4003,2500,"CHEM SPRAY D-TRANS HOUSE & GARDEN SPRAY                               "
705600041,67501,8000,"CHEM SPRAY D-TRANS HOUSE & GARDEN SPRAY                               "
705600042,11901,50000,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,57001,1680,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,58801,10000,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,63502,302650,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,63503,2410,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,67002,50000,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,67501,1000,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,69001,500,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600042,84001,2500,"CHEM SPRAY HORSE FLY SPRAY                                            "
705600045,58301,25000,"CHEM SPRAY RONNEL INSECTICIDE LIVESTOCK BOMB FORMULA  2               "
705600045,86802,155000,"CHEM SPRAY RONNEL INSECTICIDE LIVESTOCK BOMB FORMULA  2               "
705600046,84001,2e+05,"CHEM SPRAY FLEA TAG                                                   "
705600047,57001,2000,"CHEMSPRAY PET SHAMPOO                                                 "
705600047,67501,1200,"CHEMSPRAY PET SHAMPOO                                                 "
705600047,69001,600,"CHEMSPRAY PET SHAMPOO                                                 "
705600050,4003,2000,"CHEM-SPRAY WASP & HORNET SPRAY                                        "
705600050,57001,4000,"CHEM-SPRAY WASP & HORNET SPRAY                                        "
705600050,57701,9500,"CHEM-SPRAY WASP & HORNET SPRAY                                        "
705600050,63503,80000,"CHEM-SPRAY WASP & HORNET SPRAY                                        "
705600050,67501,4000,"CHEM-SPRAY WASP & HORNET SPRAY                                        "
705600051,97801,2840,"CHEM SPRAY SYNTHETIC PYRETHROID AEROSOL                               "
705600052,6601,4640,"CHEM SPRAY SYNTHETIC PYRETHROID SPRAY NO. 2                           "
705600052,63503,191240,"CHEM SPRAY SYNTHETIC PYRETHROID SPRAY NO. 2                           "
705600052,97801,3980,"CHEM SPRAY SYNTHETIC PYRETHROID SPRAY NO. 2                           "
705600053,47802,5000,"CHEM SPRAY BAYGON WASP SPRAY                                          "
705600053,57001,3300,"CHEM SPRAY BAYGON WASP SPRAY                                          "
705600053,67501,2000,"CHEM SPRAY BAYGON WASP SPRAY                                          "
705600053,69001,1000,"CHEM SPRAY BAYGON WASP SPRAY                                          "
705600055,57001,8300,"CHEM SPRAY FLY & MOSQUITO SPRAY                                       "
705600055,63503,184200,"CHEM SPRAY FLY & MOSQUITO SPRAY                                       "
705600055,67501,5000,"CHEM SPRAY FLY & MOSQUITO SPRAY                                       "
705600055,69001,2500,"CHEM SPRAY FLY & MOSQUITO SPRAY                                       "
705600057,63503,19400,"CHEM SPRAY FOGASOL                                                    "
705600057,84001,5000,"CHEM SPRAY FOGASOL                                                    "
705600059,57001,16600,"CHEMSPRAY FOGASOL II                                                  "
705600059,63503,23800,"CHEMSPRAY FOGASOL II                                                  "
705600059,67501,10000,"CHEMSPRAY FOGASOL II                                                  "
705600059,69001,5000,"CHEMSPRAY FOGASOL II                                                  "
705600060,84001,2e+05,"CHEM SPRAY FLEA TAG FOR LARGE DOGS                                    "
705600067,69104,1000,"CSA STAF HOSPITAL SPRAY DISINFECTANT                                  "
705600067,69154,1000,"CSA STAF HOSPITAL SPRAY DISINFECTANT                                  "
705600068,84001,2e+05,"CHEM SPRAY FLEA TAGS FOR SMALL DOGS                                   "
705600069,84001,2e+05,"CHEM SPRAY FLEA TAG FOR CATS                                          "
705600070,57001,6250,"CHEM SPRAY HOUSE & GARDEN PRESSURIZED SPRAY                           "
705600070,63503,10000,"CHEM SPRAY HOUSE & GARDEN PRESSURIZED SPRAY                           "
705600070,67501,6250,"CHEM SPRAY HOUSE & GARDEN PRESSURIZED SPRAY                           "
705600070,69001,2500,"CHEM SPRAY HOUSE & GARDEN PRESSURIZED SPRAY                           "
705600071,44102,20000,"CHEM SPRAY DOG AND CAT REPELLENT                                      "
705600072,57701,43000,"CHEM-TOX TOXAPHENE MALATHION LIVESTOCK SPRAY & DIP                    "
705600072,80501,430000,"CHEM-TOX TOXAPHENE MALATHION LIVESTOCK SPRAY & DIP                    "
705600072,86802,47900,"CHEM-TOX TOXAPHENE MALATHION LIVESTOCK SPRAY & DIP                    "
705600077,58301,20000,"CHEM SPRAY RONNEL-DDVP WASP SPRAY FORMULA 11                          "
705600077,84001,5000,"CHEM SPRAY RONNEL-DDVP WASP SPRAY FORMULA 11                          "
705600079,58301,20000,"CHEM SPRAY RONNEL-DDVP WASP SPRAY                                     "
705600079,84001,5000,"CHEM SPRAY RONNEL-DDVP WASP SPRAY                                     "
705600084,6601,6640,"CSA INDOOR INSECT KILLER                                              "
705600084,97801,5680,"CSA INDOOR INSECT KILLER                                              "
705600085,4003,1620,"CSA INDOOR/OUTDOOR INSECT SPRAY                                       "
705600085,97801,2280,"CSA INDOOR/OUTDOOR INSECT SPRAY                                       "
705600086,4003,4300,"CSA HOUSEHOLD AND INDUSTRIAL INSECTICIDE                              "
705600086,97801,2280,"CSA HOUSEHOLD AND INDUSTRIAL INSECTICIDE                              "
705600087,4003,1340,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600087,6601,2650,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600087,97801,2270,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600089,97801,2840,"CSA OUTDOOR FOGGER                                                    "
705600090,6601,3310,"CSA LIQUID INSECT KILLER NO. 2                                        "
705600090,63503,993750,"CSA LIQUID INSECT KILLER NO. 2                                        "
705600090,97801,2840,"CSA LIQUID INSECT KILLER NO. 2                                        "
705600092,4003,2150,"CSA AQUEOUS PRESSURIZED INSECT SPRAY                                  "
705600092,6601,2650,"CSA AQUEOUS PRESSURIZED INSECT SPRAY                                  "
705600092,97801,2270,"CSA AQUEOUS PRESSURIZED INSECT SPRAY                                  "
705600093,97801,3980,"CSA RESIDUAL HOUSEHOLD INSECT KILLER                                  "
705600094,4003,1620,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600094,6601,2720,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600094,63503,65000,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600094,97801,2280,"CSA INDOOR/OUTDOOR INSECT KILLER                                      "
705600099,69003,2500,"CSA HOUSEHOLD FLYING INSECT KILLER  1                                 "
705600099,69005,1500,"CSA HOUSEHOLD FLYING INSECT KILLER  1                                 "
705600100,57001,3330,"CSA LIQUID PET SPRAY                                                  "
705600100,67501,15000,"CSA LIQUID PET SPRAY                                                  "
705600100,69001,1500,"CSA LIQUID PET SPRAY                                                  "
705600101,47802,10000,"CSA FOGASOL WITH BAYGON                                               "
705600101,84001,5000,"CSA FOGASOL WITH BAYGON                                               "
705600102,11901,50000,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,57001,1680,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,58801,10000,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,63502,879820,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,63503,2000,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,67002,50000,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,67501,1000,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,69001,500,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600102,84001,2500,"CSA HORSE FLY SPRAY & RUB ON                                          "
705600103,9001,30000,"CSA LINDANE SCREWWORM SPRAY                                           "
705600107,59101,5000,"CSA BUG KILLER                                                        "
705600107,67501,2600,"CSA BUG KILLER                                                        "
705600107,69001,520,"CSA BUG KILLER                                                        "
705600108,4001,6000,"CSA AUTOMATIC ROOM FOGGER                                             "
705600108,63503,86300,"CSA AUTOMATIC ROOM FOGGER                                             "
705600108,67501,12000,"CSA AUTOMATIC ROOM FOGGER                                             "
705600108,97801,2000,"CSA AUTOMATIC ROOM FOGGER                                             "
705600111,69003,2000,"CSA TOTAL RELEASE FOGGER                                              "
705600111,109301,4000,"CSA TOTAL RELEASE FOGGER                                              "
705600112,4003,3230,"CSA SUPER FOGGER                                                      "
705600112,69005,2000,"CSA SUPER FOGGER                                                      "
705600113,57001,16500,"CSA DOG & CAT DIP                                                     "
705600113,69005,8260,"CSA DOG & CAT DIP                                                     "
705600114,57001,11100,"CSA DOG DIP                                                           "
705600114,67501,6700,"CSA DOG DIP                                                           "
705600114,69001,3300,"CSA DOG DIP                                                           "
705600115,59101,5000,"CSA BUGS ALL GONE                                                     "
705600115,67501,2600,"CSA BUGS ALL GONE                                                     "
705600115,69001,520,"CSA BUGS ALL GONE                                                     "
705600116,69003,2000,"CSA TOTAL RELEASE FOGGER II                                           "
705600116,109301,4000,"CSA TOTAL RELEASE FOGGER II                                           "
705600117,4003,540,"CSA SURFACE SPRAY                                                     "
705600117,6601,2800,"CSA SURFACE SPRAY                                                     "
705600117,57001,4000,"CSA SURFACE SPRAY                                                     "
705600117,59101,5000,"CSA SURFACE SPRAY                                                     "
705600118,47201,20000,"BUG BAN REGULAR                                                       "
705600118,57001,40000,"BUG BAN REGULAR                                                       "
705600118,80301,140000,"BUG BAN REGULAR                                                       "
705600120,47201,30000,"BUG BAN DOUBLE STRENGTH                                               "
705600120,57001,60000,"BUG BAN DOUBLE STRENGTH                                               "
705600120,80301,210000,"BUG BAN DOUBLE STRENGTH                                               "
705600121,59101,5000,"CSA GENERAL PURPOSE INSECTICIDE WITH DURSBAN                          "
705600121,97801,1000,"CSA GENERAL PURPOSE INSECTICIDE WITH DURSBAN                          "
705600122,4003,650,"CSA RESIDUAL CONTACT SPRAY                                            "
705600122,57001,2000,"CSA RESIDUAL CONTACT SPRAY                                            "
705600122,67501,1200,"CSA RESIDUAL CONTACT SPRAY                                            "
705600122,109301,2000,"CSA RESIDUAL CONTACT SPRAY                                            "
705600123,47802,5000,"CSA SURFACE SPRAY FORMULA TWO                                         "
705600123,67501,5000,"CSA SURFACE SPRAY FORMULA TWO                                         "
705600123,69001,500,"CSA SURFACE SPRAY FORMULA TWO                                         "
705600124,59101,5000,"CSA ROACH AWAY                                                        "
705600124,97801,1000,"CSA ROACH AWAY                                                        "
705600125,47802,50000,"CSA DILUTABLE BUG KILLER                                              "
705600125,67501,50000,"CSA DILUTABLE BUG KILLER                                              "
705600125,69001,5000,"CSA DILUTABLE BUG KILLER                                              "
705600126,4003,1500,"CSA W.B. SPRAY FOR HOUSE & GARDEN                                     "
705600126,97801,2000,"CSA W.B. SPRAY FOR HOUSE & GARDEN                                     "
705600128,69005,20000,"CSA INSECTICIDE AEROSOL D-PHENOTHRIN 2%                               "
705600129,69003,2000,"CSA HOUSE & GARDEN SPRAY                                              "
705600129,69005,2000,"CSA HOUSE & GARDEN SPRAY                                              "
705600130,69003,2000,"CSA SIX MONTH MOTHPROOFER                                             "
705600130,69005,2000,"CSA SIX MONTH MOTHPROOFER                                             "
705600131,67501,50000,"CSA FLEA & TICK DIP                                                   "
705600131,69001,5000,"CSA FLEA & TICK DIP                                                   "
705600132,69003,2000,"CSA MULTI-USE INSECT SPRAY                                            "
705600132,69005,2000,"CSA MULTI-USE INSECT SPRAY                                            "
705600133,47802,80000,"CSA MINI ROOM FOGGER                                                  "
705600133,84001,38800,"CSA MINI ROOM FOGGER                                                  "
705600135,44102,20000,"CSA DOG AND CAT REPELLENT AEROSOL SPRAY                               "
705600136,11901,125000,"CSA HORSE FLY SPRAY                                                   "
705600136,67501,50000,"CSA HORSE FLY SPRAY                                                   "
705600136,69001,5000,"CSA HORSE FLY SPRAY                                                   "
705600137,69003,2840,"CSA SUPER WASP SPRAY                                                  "
705600137,97801,1200,"CSA SUPER WASP SPRAY                                                  "
705600138,67501,15000,"CSA RUG GUARD                                                         "
705600138,69001,1500,"CSA RUG GUARD                                                         "
705600139,109701,5000,"PERM - 0.50 GENERAL PURPOSE AQUEOUS INSECTICIDE                       "
705600140,67501,8250,"CSA FLEA AND TICK MOUSSE                                              "
705600140,69001,820,"CSA FLEA AND TICK MOUSSE                                              "
705600142,4005,1350,"CSA WASP AND HORNET KILLER  1                                         "
705600142,69005,1250,"CSA WASP AND HORNET KILLER  1                                         "
705600143,59101,5000,"CSA ROACH SPRAY-D                                                     "
705600144,67501,50000,"CSA DAIRY AND INDUSTRIAL SPRAY                                        "
705600144,69001,5000,"CSA DAIRY AND INDUSTRIAL SPRAY                                        "
705600145,67501,15000,"CSA FLEA, LICE AND TICK POWDER                                        "
705600145,69001,1500,"CSA FLEA, LICE AND TICK POWDER                                        "
705600146,67501,20000,"CSA 2-4 INSECT SPRAY                                                  "
705600146,69001,4000,"CSA 2-4 INSECT SPRAY                                                  "
705600147,59101,5000,"CSA ROACH & ANT SPRAY                                                 "
705600147,67501,2600,"CSA ROACH & ANT SPRAY                                                 "
705600147,69001,520,"CSA ROACH & ANT SPRAY                                                 "
705600148,11901,125000,"CSA HORSE FLY SPRAY NO. 2                                             "
705600148,67501,50000,"CSA HORSE FLY SPRAY NO. 2                                             "
705600148,69001,5000,"CSA HORSE FLY SPRAY NO. 2                                             "
705600149,47201,4000,"CSA SCREWWORM SPRAY                                                   "
705600149,59101,25000,"CSA SCREWWORM SPRAY                                                   "
705600150,67501,30000,"CSA FLEA AND TICK DIP (31.3)                                          "
705600150,69001,3000,"CSA FLEA AND TICK DIP (31.3)                                          "
705600151,4005,1350,"INDOOR-OUTDOOR WASP AND HORNET SPRAY                                  "
705600151,69005,1250,"INDOOR-OUTDOOR WASP AND HORNET SPRAY                                  "
705600152,67501,50000,"CSA FLEA AND TICK POWDER III                                          "
705600152,69001,5000,"CSA FLEA AND TICK POWDER III                                          "
705600152,72602,1e+05,"CSA FLEA AND TICK POWDER III                                          "
705600154,67501,10000,"CSA/POINT ONE SPRAY                                                   "
705600154,69001,1000,"CSA/POINT ONE SPRAY                                                   "
705600155,67501,15000,"CSA 0.15% + 1.5% SPRAY                                                "
705600155,69001,1500,"CSA 0.15% + 1.5% SPRAY                                                "
705600156,67501,225000,"CSA 2.25% + 22.5% DILUTABLE CONCENTRATE                               "
705600156,69001,22500,"CSA 2.25% + 22.5% DILUTABLE CONCENTRATE                               "
705600157,57001,3330,"CSA LIQUID PET SPRAY  2                                               "
705600157,67501,15000,"CSA LIQUID PET SPRAY  2                                               "
