"regnum","pccode","pcpct","prodname"
6633000260,35503,417000,"FLOMET 4L                                                             "
6633000261,35503,8e+05,"FLO-MET 80DF                                                          "
6633000262,99801,217000,"ETHEPHON 2                                                            "
6633000263,59101,25000,"CHLORPYRIFOS 2.5G                                                     "
6633000264,41405,851000,"SUTAN + 6.7E                                                          "
6633000265,46701,970000,"INDOLE-3-BUTYRIC ACID TECHNICAL                                       "
6633000266,59101,246600,"CHLORPYRIFOS 2E AG                                                    "
6633000267,43801,30,"PGR-IV                                                                "
6633000267,46701,28,"PGR-IV                                                                "
6633000268,59101,5000,"CHLORPYRIFOS 1/2% GRANULE                                             "
6633000269,59101,23200,"CHLORPYRIFOS 2.32% GRANULE                                            "
6633000270,106902,362000,"ASULAM LIQUID HERBICIDE                                               "
6633000271,35001,984000,"DIMETHOATE TECHNICAL                                                  "
6633000272,43801,380,"PGR-IV PLUS                                                           "
6633000272,46701,350,"PGR-IV PLUS                                                           "
6633000273,99801,554000,"PLUCK COTTON BOLL OPENER                                              "
6633000274,129802,109000,"BACILLUS CEREUS BPO1 TECHNICAL                                        "
6633000275,43801,150,"PGR-IV MUP                                                            "
6633000275,46701,140,"PGR-IV MUP                                                            "
6633000276,29802,494000,"DICAMBA DMA 4  AG                                                     "
6633000277,29806,234600,"DICAMBA DMA 2  AG                                                     "
6633000279,59101,447000,"CHLORPYRIFOS 4  WHEAT                                                 "
6633000280,109101,235000,"MEPPLUS CONCENTRATE                                                   "
6633000280,129802,320,"MEPPLUS CONCENTRATE                                                   "
6633000282,129802,17000,"BPO1 1.7                                                              "
6633000283,99801,39000,"ETHEPHON 3.9% S&O                                                     "
6633000284,99801,39000,"ETHEPHON 3.9% H&G                                                     "
6633000285,109101,958000,"MEPPLUS PILL                                                          "
6633000285,129802,1100,"MEPPLUS PILL                                                          "
6633000286,80803,222300,"BANVEL + ATRAZINE                                                     "
6633000286,129043,134200,"BANVEL + ATRAZINE                                                     "
6633000287,29802,124000,"BANVEL + 2,4-D                                                        "
6633000287,30019,357000,"BANVEL + 2,4-D                                                        "
6633000288,102001,970000,"THIOPHANATE-METHYL TECHNICAL                                          "
6633000289,81301,73000,"CAPTAN 7.5 DUST                                                       "
6633000290,43801,500,"PGR-IV ST DUST                                                        "
6633000290,46701,500,"PGR-IV ST DUST                                                        "
6633000291,43801,2250,"PGR-IV/BP FOLIAR                                                      "
6633000291,129802,1000,"PGR-IV/BP FOLIAR                                                      "
6633000292,102001,7e+05,"THIOPHANATE METHYL 70W                                                "
6633000293,102001,462000,"THIOPHANATE METHYL 4.5L                                               "
6633000294,102001,5e+05,"THIOPHANATE METHYL 50W                                                "
6633000295,109801,975000,"IPRODIONE TECHNICAL 97.5%                                             "
6633000296,109801,5e+05,"IPRODIONE 50WP T&O                                                    "
6633000297,109801,416000,"IPRODIONE 4L AG                                                       "
6633000298,109801,5e+05,"IPRODIONE 50WP AG                                                     "
6633000299,109801,5e+05,"IPRODIONE 50EG T&O                                                    "
6633000300,109801,5e+05,"IPRODIONE 50EG AG                                                     "
6633000301,102001,7e+05,"THIOPHANATE METHYL 70W WSB                                            "
6633000303,81301,783000,"CAPTAN 80 EG                                                          "
6633000304,102001,983000,"THIOPHANATE METHYL 98% TECH                                           "
6633000305,109801,233000,"IPRODIONE 2SE TURF                                                    "
6633000306,109801,233000,"IPRODIONE 2FL TURF                                                    "
6633000307,122010,6e+05,"METSULFURON 60EG IVM                                                  "
6633000308,122010,6e+05,"METSULFURON 60EG TURF                                                 "
6633000309,122010,981000,"Metsulfuron Methyl Technical                                          "
6633000310,122010,6e+05,"Metsulfuron 60EG AG                                                   "
6633000311,102001,196500,"IPRODIONE/THIOPHANATE METHYL COMBO                                    "
6633000311,109801,196500,"IPRODIONE/THIOPHANATE METHYL COMBO                                    "
6633000312,128825,2000,"BIFENTHRIN 0.2%G GC                                                   "
6633000313,128825,986500,"BIFENTHRIN 98% TECHNICAL                                              "
6633000314,128825,79000,"BIFENTHRIN 7.9% FL NURSERY INSECTICIDE/MITICIDE                       "
6633000315,128825,79000,"BIFENTHRIN 7.9% FL TC                                                 "
6633000316,128825,79000,"BIFENTHRIN 7.9% FL GC                                                 "
6633000317,128825,2000,"BIFENTHRIN 0.2%G PL                                                   "
6633000318,128825,79000,"BIFENTHRIN 7.9% FL T&O                                                "
6633000319,128825,2000,"BIFENTHRIN 0.2%G NURSERY                                              "
6633000320,128825,251000,"BIFENTHRIN 2E TC                                                      "
6633000321,128825,79000,"BIFENTHRIN 7.9% FL L&T                                                "
6633000322,122001,990000,"SULFOMETURON METHYL TECHNICAL                                         "
6633000323,120301,5e+05,"THIDIAZURON 50W                                                       "
6633000324,120301,983000,"THIDIAZURON TECHNICAL                                                 "
6633000325,122101,143000,"PROPICONAZOLE 14.3% T&O                                               "
6633000326,122001,750000,"SULFOMETURON 75EG HERBICIDE                                           "
6633000327,102001,850000,"THIOPHANATE METHYL 85EG                                               "
6633000328,121011,264000,"CLETHODIM 2EC HERBICIDE                                               "
6633000329,109801,980000,"IPRODIONE TECHNICAL 98%                                               "
6633000330,128825,117000,"BIFENTHRIN 11.7% TC                                                   "
6633000331,128825,130000,"BIFENTHRIN 13% MUP                                                    "
6633000332,121011,920000,"CLETHODIM TECHNICAL                                                   "
6633000333,35505,60000,"THIDIAZURON-DIURON EC                                                 "
6633000333,120301,120000,"THIDIAZURON-DIURON EC                                                 "
6633000334,120301,424000,"THIDIAZURON 4SC                                                       "
6633000335,102001,462000,"THIOPHANATE METHYL 4.5F AG                                            "
6633000336,128825,251000,"BIFENTHRIN 2EC AG                                                     "
6633000337,109701,368000,"MICRO FLO PERMETHRIN 3.2 AG                                           "
6633000338,128825,2000,"BIFENTHRIN PRO 0.2% DG GRANULAR INSECTICIDE                           "
6633000339,121011,264000,"CLETHODIM 2EC AG HERBICIDE                                            "
6633000340,128997,970000,"TEBUCONAZOLE 97% TECHNICAL                                            "
6633000341,128997,387000,"TEBUCONAZOLE 3.6F                                                     "
6633000342,128997,450000,"TEBUCONAZOLE 45 DF                                                    "
6633000343,128825,2000,"BIFENTHRIN DG LITE LAWN GRANULAR INSECTICIDE                          "
6633000344,35505,60000,"THIDIAZURON-DIURON SC                                                 "
6633000344,120301,120000,"THIDIAZURON-DIURON SC                                                 "
6633000345,109101,42000,"PIX PLANT REGULATOR                                                   "
6633000346,109101,236000,"PIX CONCENTRATE PLANT REGULATOR                                       "
6633000347,109101,236000,"PONNAX PLANT REGULATOR                                                "
6633000348,109101,604000,"MC-6                                                                  "
6633000349,109101,350000,"PIX DF PLANT REGULATOR                                                "
6633000350,109101,39000,"PIX ULTRA PLANT REGULATOR                                             "
6633000351,109101,42000,"PIX PLUS PLANT REGULATOR                                              "
6633000351,129802,58,"PIX PLUS PLANT REGULATOR                                              "
6633000352,121011,953000,"CLETHODIM TECHNICAL 2 HERBICIDE                                       "
6633000353,121011,264000,"CLETHODIM 2EC HERBICIDE2                                              "
6633000354,103301,750000,"ACEPHATE 75SP                                                         "
6633000355,103301,960000,"ACEPHATE PCO SP INSECTICIDE                                           "
6633000356,103301,9e+05,"ACEPHATE 90SP                                                         "
6633000357,103301,980000,"ACEPHATE TECHNICAL                                                    "
6633000358,103301,750000,"ACEPHATE 75SP HOMEOWNER                                               "
6633000359,103301,8e+05,"ACEPHATE 80S SEED TREATER                                             "
6633000360,103301,970000,"ACEPHATE 97 EG                                                        "
6633000361,81901,985000,"CHLOROTHALONIL TECHNICAL                                              "
6633000362,81901,540000,"CHLOROTHALONIL 720SC                                                  "
6633000363,99801,270000,"ETHEPHON 3                                                            "
6633000364,35505,180400,"THIDIAZURON-DIURON 4.55C                                              "
6633000364,120301,360600,"THIDIAZURON-DIURON 4.55C                                              "
6633000365,44309,247000,"ALOFT GC SC INSECTICIDE                                               "
6633000365,128825,123000,"ALOFT GC SC INSECTICIDE                                               "
6633000366,44309,247000,"ALOFT LC SC INSECTICIDE                                               "
6633000366,128825,123000,"ALOFT LC SC INSECTICIDE                                               "
6633000367,44309,2500,"ALOFT GC G INSECTICIDE                                                "
6633000367,128825,1250,"ALOFT GC G INSECTICIDE                                                "
6633000368,44309,2500,"ALOFT LC G INSECTICIDE                                                "
6633000368,128825,1250,"ALOFT LC G INSECTICIDE                                                "
6633000369,99801,738100,"ETHEPHON TECHNICAL                                                    "
6633000370,103301,9e+05,"ACEPHATE 90EG                                                         "
6633000371,128887,977000,"TRIBENURON-METHYL TECHNICAL                                           "
6633000372,128887,750000,"TRIBENURON 75WDG                                                      "
6633000373,97805,28600,"BATTALION 0.2 EC                                                      "
6633000374,97805,166000,"BATTALION 1.5 EC                                                      "
6633000375,128845,750000,"THIFENSULFURON 75 WDG                                                 "
6633000376,128845,984000,"THIFENSULFURON-METHYL TECHNICAL                                       "
6633000377,128845,750000,"THIFENSULFURON + TRIBENURON 4:1 HERBICIDE TANK MIX                    "
6633000378,128845,750000,"THIFENSULFURON+TRIBENURON 2:1 HERBICIDE TANK                          "
6633000378,128887,750000,"THIFENSULFURON+TRIBENURON 2:1 HERBICIDE TANK                          "
6633000379,28869,24400,"DISARM C FUNGICIDE                                                    "
6633000379,81901,384000,"DISARM C FUNGICIDE                                                    "
6633000380,28869,2500,"DISARM G FUNGICIDE                                                    "
6633000381,43801,33,"BIOZYME                                                               "
6633000381,116801,85,"BIOZYME                                                               "
6633000381,128915,33,"BIOZYME                                                               "
6633000382,81901,825000,"CHLOROTHALONIL 82.5 WDG                                               "
6633000383,28869,180000,"EVITO T FUNGICIDE                                                     "
6633000383,128997,250000,"EVITO T FUNGICIDE                                                     "
6633000384,128845,562500,"AUDIT 75 WDG HERBICIDE                                                "
6633000384,128887,187500,"AUDIT 75 WDG HERBICIDE                                                "
6633000385,128968,455000,"OBTAIN EC HERBICIDE                                                   "
6633000386,128968,989000,"FLUROXYPYR TECHNICAL                                                  "
6633000387,128968,4e+05,"OBTAIN 40% WDG HERBICIDE                                              "
6633000388,28869,158100,"FLUOXASTROBIN - MYCLOBUTANIL SC                                       "
6633000388,128857,256000,"FLUOXASTROBIN - MYCLOBUTANIL SC                                       "
6633000390,97805,7500,"SHOOTER INSECTICIDE                                                   "
6633000390,597501,172800,"SHOOTER INSECTICIDE                                                   "
6633000390,597800,360000,"SHOOTER INSECTICIDE                                                   "
6633000391,114009,350000,"ARY-0454-105 SC HERBICIDE                                             "
6633000393,109101,9e+05,"ARY 0494-006                                                          "
6633000393,129802,11300,"ARY 0494-006                                                          "
6633000394,109101,9e+05,"ARY 0494-005                                                          "
6633000395,121011,129000,"ARY 0411-007 HERBICIDE                                                "
6633000396,114009,350000,"PRE-PARE SC HERBICIDE                                                 "
6633000397,128845,5e+05,"SUPREMACY HERBICIDE TANK MIX                                          "
6633000397,128887,250000,"SUPREMACY HERBICIDE TANK MIX                                          "
6633000397,128968,4e+05,"SUPREMACY HERBICIDE TANK MIX                                          "
6633000398,114009,7e+05,"EVEREST KO HERBICIDE TANK MIX                                         "
6633000398,128968,4e+05,"EVEREST KO HERBICIDE TANK MIX                                         "
6633000405,114009,35000,"RAZE HERBICIDE                                                        "
6633000405,128968,262800,"RAZE HERBICIDE                                                        "
6633000406,128845,45000,"SUPREMACY HERBICIDE                                                   "
6633000406,128887,15000,"SUPREMACY HERBICIDE                                                   "
6633000406,128968,360000,"SUPREMACY HERBICIDE                                                   "
6633000407,28869,2500,"DISARM M GRANULAR FUNGICIDE                                           "
6633000407,128857,4300,"DISARM M GRANULAR FUNGICIDE                                           "
6633000409,28869,148400,"CRY-048 FUNGICIDE                                                     "
6633000409,128940,193000,"CRY-048 FUNGICIDE                                                     "
6633000410,121011,370000,"CLETHODIM 37% MUP HERBICIDE                                           "
6633000411,121011,7e+05,"CLETHODIM 70 MUP HERBICIDE                                            "
6633000412,103901,440000,"ARY 0411-0485 TANK MIX HERBICIDE                                      "
6633000412,121011,129000,"ARY 0411-0485 TANK MIX HERBICIDE                                      "
6633000413,103901,440000,"ARY 0485-001 HERBICIDE                                                "
6633800001,14703,125000,"SODIUM HYPOCHLORITE SOLUTION                                          "
6635200001,128827,1e+05,"GARLIC BARRIER                                                        "
6635200002,128827,993000,"GARLIC BARRIER AG                                                     "
6635200005,128827,20000,"GARLIC BARRIER 3                                                      "
6635400001,41901,63000,"BANANA GAS-32                                                         "
6635600001,20502,250000,"OXYJENIKS 40                                                          "
6639700001,6315,864000,"AQUA BASICS BROMINATING TABLETS                                       "
6639700001,6317,86000,"AQUA BASICS BROMINATING TABLETS                                       "
6639700002,6315,864000,"AQUA BASICS 3OZ.-2"" BROMINATING TAABLETS                              "
6639700002,6317,86000,"AQUA BASICS 3OZ.-2"" BROMINATING TAABLETS                              "
6639700003,6315,6e+05,"FORTNIGHT BROMINATING TABLETS                                         "
6639700003,28501,274000,"FORTNIGHT BROMINATING TABLETS                                         "
6639700003,128826,106000,"FORTNIGHT BROMINATING TABLETS                                         "
6639700004,81405,995000,"MCP TRICHLOR GRANULAR                                                 "
6641000001,97802,53100,"INSECTICIDAL 2000 CONCENTRATE                                         "
6641000001,109701,196500,"INSECTICIDAL 2000 CONCENTRATE                                         "
6641000002,97802,340,"INSECTICIDAL 2000 READY TO USE                                        "
6641000002,109701,1510,"INSECTICIDAL 2000 READY TO USE                                        "
6642600001,14703,1e+05,"CHEM BLEACH                                                           "
6642600002,14703,125000,"CHEM BLEACH ULTRA                                                     "
6642600003,14703,52500,"CHEM BLEACH HOUSEHOLD DRP                                             "
6643300001,102601,98400,"OAK STUMP FARM JAPANESE BEETLE LURE                                   "
6643300001,102701,230000,"OAK STUMP FARM JAPANESE BEETLE LURE                                   "
6643300001,116501,4700,"OAK STUMP FARM JAPANESE BEETLE LURE                                   "
6643300001,597501,98400,"OAK STUMP FARM JAPANESE BEETLE LURE                                   "
6644820001,14703,125000,"ALPHA 7892                                                            "
6645100001,81901,960000,"WESTCIDE 3096                                                         "
6645720001,14703,125000,"JAVEX 12                                                              "
6645720007,14703,125000,"JAVEX I & I                                                           "
6645800001,20501,995000,"CHLORINE                                                              "
6646500002,75604,470000,"PMT-100                                                               "
6647800001,121601,954000,"ACETOCHLOR TECHNICAL                                                  "
6647800002,121601,811500,"ACETOCHLOR EC HERBICIDE                                               "
6648000001,11001,640000,"ECO-FRESH                                                             "
6648000002,11103,980000,"ECO-FRESH NO FLEAS                                                    "
6648000004,72605,850000,"ECO-FRESH BRAND DE INSECT AND SLUG KILLER                             "
6648100001,129015,999000,"ATOMIC 30                                                             "
6651400001,22501,994000,"FLAMECOAT AF-100 ANTIFOULANT COATING                                  "
6652400001,29802,5000,"EXPEDITE BROADLEAF HERBICIDE 3-WAY AMINE                              "
6652400001,30019,47000,"EXPEDITE BROADLEAF HERBICIDE 3-WAY AMINE                              "
6652400001,31519,32000,"EXPEDITE BROADLEAF HERBICIDE 3-WAY AMINE                              "
6652400002,103601,183000,"NOMIX GRASS AND WEED I HERBICIDE                                      "
6652720001,14703,125000,"CHEM-RITE                                                             "
6652720004,14703,52500,"CHEM-RITE 2                                                           "
6653400001,20501,995000,"LIQUEFIED CHLORINE GAS UNDER PRESSURE                                 "
6654400001,79010,880000,"PROMAC 2000SB                                                         "
6654400002,79010,164000,"PROMAC 2000PY                                                         "
6654400003,79010,279000,"PROMAC 2000PN                                                         "
6654400004,79010,198000,"PROMAC 2000PB                                                         "
6655000001,128725,264000,"BIRD SHIELD BIRD REPELLENT CONCENTRATE                                "
6655100001,21901,50000,"BUZZ AWAY                                                             "
6655100002,21901,50000,"BUZZ AWAY                                                             "
6655100003,21901,809000,"BUZZ AWAY INSECT REPELLENT                                            "
6655100004,21901,50000,"BUZZ AWAY INSECT REPELLENT                                            "
6655100006,21901,50000,"BUZZ AWAY INSECT REPELLENT TOWELETTES                                 "
6657000001,81404,5e+05,"CDB EFFERVESCENT 50 ST                                                "
6657000002,81404,5e+05,"EFFERSAN                                                              "
6659100001,23102,1e+05,"COPPER GREEN WOOD PRESERVATIVE                                        "
6659100002,69105,1210,"GERMICIDAL SOLUTION                                                   "
6659100003,88301,236000,"GREEN'S CLEAR WOOD PRESERVATIVE                                       "
6659100005,23102,2e+05,"COPPER-GREEN PLUS WOOD PRESERVATIVE                                   "
6659100006,24002,10000,"GREEN'S CLEAR WOOD PRESERVATIVE                                       "
6661700001,79701,40150,"ISLAND MARKETING'S BUGCHASER BRAND INSECT REPELLENT WRISTBAND STRIP   "
6661700001,122301,240,"ISLAND MARKETING'S BUGCHASER BRAND INSECT REPELLENT WRISTBAND STRIP   "
6661700001,122302,490,"ISLAND MARKETING'S BUGCHASER BRAND INSECT REPELLENT WRISTBAND STRIP   "
6666500008,69001,8000,"FORD'S ORGANICIDE PLANT & GARDEN SPRAY                                "
6666500008,71003,11000,"FORD'S ORGANICIDE PLANT & GARDEN SPRAY                                "
6666500008,71004,22000,"FORD'S ORGANICIDE PLANT & GARDEN SPRAY                                "
6667400001,11102,1e+06,"TERMINATOR                                                            "
6667400002,11001,1e+06,"TERMINATOR PLUS                                                       "
6667500001,24401,198000,"MAGNA-BON BACTRIN                                                     "
6667500003,24401,198000,"MAGNA-BON BAHAMA KLEAR                                                "
6667500004,24401,198000,"MAGNA-BON PRO-TECK                                                    "
6667600001,9106,2000,"TREE GUARD                                                            "
6667600002,9106,650,"FARNAM NO-GNAW                                                        "
6667600002,40501,13000,"FARNAM NO-GNAW                                                        "
6667600002,80402,13000,"FARNAM NO-GNAW                                                        "
6668000001,11001,1e+06,"CARE-FLEA HOME TREATMENT                                              "
6668000002,11001,1e+06,"CARE-FLEA ROACH TREATMENT                                             "
6672100001,81407,60000,"Q-6 DETERGENT SANITIZER                                               "
6672100002,81407,250000,"Q-25                                                                  "
6673300001,59101,224000,"SANEX FOSBAN 2E INSECTICIDE                                           "
6673300002,47802,139000,"PROX 1.5 E.C.                                                         "
6673300003,47802,10000,"SANEX ROACH & ANT SPRAY                                               "
6673300004,67501,5000,"FLEA-X SHAMPOO                                                        "
6673300004,69001,500,"FLEA-X SHAMPOO                                                        "
6673300005,80301,750000,"SANEX JUNGLE POWER II                                                 "
6673300006,4003,10000,"SANEX MAGIC MIST INSECTICIDE D1                                       "
6673300006,67501,1e+05,"SANEX MAGIC MIST INSECTICIDE D1                                       "
6673300007,67501,1e+05,"SANEX MAGIC MIST INSECTICIDE I                                        "
6673300007,69001,18000,"SANEX MAGIC MIST INSECTICIDE I                                        "
6673300008,97801,10000,"SANEX MAGIC MIST RESMEN S.Q.                                          "
6673300009,59001,451000,"TIEMPO 4 EC                                                           "
6673300010,59001,10000,"TIEMPO 1% GRANULES                                                    "
6673300011,59001,20000,"TIEMPO 2% GRANULAR                                                    "
6673300012,59101,446000,"SANEX FOSBAN 4E INSECTICIDE                                           "
6673600001,6458,18,"CIBA SEEDS B. THURINGIENSIS S. K. EUROPEAN CORN BORER CONTROL PROTEIN "
6674620205,11001,1e+06,"BUG BUSTERS/ROACH LIGHTNING                                           "
6675000001,81407,990000,"DELSACLOR 55                                                          "
6675000002,81404,970000,"DELSACLOR 60                                                          "
6675000003,81405,998000,"DELSACLOR GR 90                                                       "
6675000004,81405,985000,"ISODELSA 200                                                          "
6676000001,20501,995000,"LIQUIFIED CHLORINE GAS UNDER PRESSURE                                 "
6676400001,11001,970000,"FC-33                                                                 "
6677700001,21801,940000,"GYCORINE                                                              "
6678400001,69104,4e+05,"PRONTECH                                                              "
6678400002,69104,4e+05,"TIMSEN                                                                "
6678400003,69104,4e+05,"TIMSEN BAR SANITIZER                                                  "
6679100001,11001,550000,"BUG HOUSE BAIT                                                        "
6680600001,69183,2e+05,"MB-507                                                                "
6688700004,14703,125000,"LA CHEMCHLOR                                                          "
6688700005,14703,125000,"LA CHEMCHLOR (MANUFACTURING USE ONLY)                                 "
6688720001,14703,125000,"12.5% SODIUM HYPOCHLORITE                                             "
6692300001,72605,970000,"INSECOLO                                                              "
6692300002,72602,1e+05,"PROTECT-IT                                                            "
6692300002,72605,9e+05,"PROTECT-IT                                                            "
6692700001,46914,96500,"PHARMADINE WHIRLPOOL SOLUTION                                         "
6695100001,9001,995000,"LINDANE TECHNICAL CRYSTALS                                            "
6695100002,9001,995000,"LINDANE TECHNICAL POWDER                                              "
6696300001,57001,11100,"ESPREE FLEA & TICK DIP                                                "
6696300001,67501,6700,"ESPREE FLEA & TICK DIP                                                "
6696300001,69001,3300,"ESPREE FLEA & TICK DIP                                                "
6696300002,69001,560,"ESPREE PET SPRAY                                                      "
6696300002,109701,540,"ESPREE PET SPRAY                                                      "
6696300003,67501,10000,"ESPREE GENERAL PURPOSE AQUEOUS INSECTICIDE                            "
6696300003,69001,1000,"ESPREE GENERAL PURPOSE AQUEOUS INSECTICIDE                            "
6696300004,67501,30000,"ESPREE FLEA & TICK DIP II                                             "
6696300004,69001,3000,"ESPREE FLEA & TICK DIP II                                             "
6696300005,67501,5000,"ESPREE FLEA & TICK PET SHAMPOO                                        "
6696300005,69001,500,"ESPREE FLEA & TICK PET SHAMPOO                                        "
6696300006,11901,150000,"ESPREE INSECTICIDE FOR HORSES                                         "
6696300006,67501,10000,"ESPREE INSECTICIDE FOR HORSES                                         "
6696300006,69001,1000,"ESPREE INSECTICIDE FOR HORSES                                         "
6696300007,67501,15000,"ESPREE CONCENTRATED PET SHAMPOO                                       "
6696300007,69001,1500,"ESPREE CONCENTRATED PET SHAMPOO                                       "
6696300008,11550,3780,"ALOE HERBAL HORSE SPRAY                                               "
6696300008,21901,7500,"ALOE HERBAL HORSE SPRAY                                               "
6696300008,40505,5000,"ALOE HERBAL HORSE SPRAY                                               "
6696300009,21901,1500,"ALOE HERBAL HORSE SPRAY READY-TO-USE                                  "
6696300009,40503,756,"ALOE HERBAL HORSE SPRAY READY-TO-USE                                  "
6696300009,40505,1000,"ALOE HERBAL HORSE SPRAY READY-TO-USE                                  "
6698200001,72501,10500,"TYPE R1                                                               "
6698200002,72501,5000,"TYPE R2                                                               "
6698200003,72501,1000,"TYPE R6                                                               "
6698600004,79021,490000,"SAFECIDE BRAND M-PEDE INSECTICIDE                                     "
6698620206,11001,1e+06,"SAFECIDE BRAND PC                                                     "
6700300001,81404,975000,"S. D. I. C. 62 GRANULAR                                               "
6700300004,81404,975000,"GRANULAR S.D.I.C                                                      "
6700300006,81405,990000,"T.I.C.A. GRANULAR                                                     "
6700300007,81404,975000,"S.D.I.C. GRANULAR                                                     "
6700300008,81405,990000,"T.I.C.A. TECHNICAL                                                    "
6700300009,81405,990000,"T.I.C.A. TECHNICAL TABLETS (3"")                                       "
6700300010,81405,990000,"T.I.C.A. 3"" TABLETS                                                   "
6700300011,81404,975000,"S.D.I.C. SPA GRANULES                                                 "
6700300012,81405,990000,"T.I.C.A. SPA GRANULES.                                                "
6700300013,81405,990000,"1 INCH SPA TABLETS T.I.C.A.                                           "
6700300014,81405,990000,"T.I.C.A. 3"" INCH SPA TABLETS                                          "
6700300015,81405,990000,"T.I.C.A. SKIMMER STICKS                                               "
6700300018,81404,975000,"S.D.I.C. CHLORINATING GRANULES                                        "
6700300019,81407,990000,"GRANULAR S.D.I.C. 56                                                  "
6700300020,14701,650000,"SHOCK TREATMENT                                                       "
6700300021,14701,650000,"CALCIUM HYPOCHLORITE GRANULAR                                         "
6700300022,14701,650000,"CALCIUM HYPOCHLORITE                                                  "
6700300023,81405,990000,"T.I.C.A. GRANULAR                                                     "
6700420002,14703,125000,"SODIUM HYPOCHLORITE                                                   "
6702000001,11103,980000,"FLEA CONTROL FOR CARPETS                                              "
6706400001,110301,497200,"ADMIRAL WSP                                                           "
6706400001,110302,32700,"ADMIRAL WSP                                                           "
6706400002,110301,153100,"ADMIRAL LIQUID                                                        "
6706400002,110302,10000,"ADMIRAL LIQUID                                                        "
6706400003,4901,2160,"OUTDOOR ANIMAL REPELLENT                                              "
6706400003,70701,6250,"OUTDOOR ANIMAL REPELLENT                                              "
6706600001,16601,990000,"EFFAC                                                                 "
6707100001,107103,11100,"ACTICIDE LG-F                                                         "
6707100001,107104,3700,"ACTICIDE LG-F                                                         "
6707100002,35505,190000,"ACTICIDE PM                                                           "
6707100002,81901,147000,"ACTICIDE PM                                                           "
6707100003,81901,980000,"ACTICIDE C98                                                          "
6707100004,81901,404000,"ACTICIDE C40                                                          "
6707100005,107103,106000,"ACTICIDE 14F                                                          "
6707100005,107104,35000,"ACTICIDE 14F                                                          "
6707100006,99901,465000,"ACTICIDE 45                                                           "
6707100007,99901,950000,"ACTICIDE OIT                                                          "
6707100008,107103,11000,"ACTICIDE LG-W                                                         "
6707100008,107104,4000,"ACTICIDE LG-W                                                         "
6707100009,107103,106000,"ACTICIDE 14-WT                                                        "
6707100009,107104,35000,"ACTICIDE 14-WT                                                        "
6707100010,107103,11100,"ACTICIDE RS-F                                                         "
6707100010,107104,3700,"ACTICIDE RS-F                                                         "
6707100011,107103,11100,"ACTICIDE SPX                                                          "
6707100011,107104,3700,"ACTICIDE SPX                                                          "
6707100012,107103,11100,"ACTICIDE DQ                                                           "
6707100012,107104,4400,"ACTICIDE DQ                                                           "
6707100013,107103,11100,"ACTICIDE RS-WT                                                        "
6707100013,107104,3700,"ACTICIDE RS-WT                                                        "
6707100014,107103,11100,"ACTICIDE SPX-W                                                        "
6707100014,107104,4400,"ACTICIDE SPX-W                                                        "
6707100015,35505,190000,"ACTICIDE PM FLOWABLE                                                  "
6707100015,81901,147000,"ACTICIDE PM FLOWABLE                                                  "
6707100016,107103,8500,"ACTICIDE LA                                                           "
6707100016,107104,2800,"ACTICIDE LA                                                           "
6707100016,216400,88000,"ACTICIDE LA                                                           "
6707100017,35505,190000,"ACTICIDE SR-1216/6                                                    "
6707100017,81901,88000,"ACTICIDE SR-1216/6                                                    "
6707100017,99901,60000,"ACTICIDE SR-1216/6                                                    "
6707100018,107103,8500,"ACTICIDE SR 2060                                                      "
6707100018,107104,2800,"ACTICIDE SR 2060                                                      "
6707100018,216400,52000,"ACTICIDE SR 2060                                                      "
6707100019,107103,11100,"ACTICIDE NC                                                           "
6707100019,107104,3700,"ACTICIDE NC                                                           "
6707100020,107103,102000,"ACTICIDE 14 M                                                         "
6707100020,107104,40000,"ACTICIDE 14 M                                                         "
6707100021,98901,720000,"ACTICIDE BIT                                                          "
6707100022,98901,2e+05,"ACTICIDE B20                                                          "
6707100023,98901,2e+05,"ACTICIDE BW20                                                         "
6707100024,98901,1e+05,"ACTICIDE BW 10                                                        "
6707100025,98901,1e+05,"ACTICIDE B10                                                          "
6707100026,107104,2e+05,"ACTICIDE M20S                                                         "
6707100027,99901,465000,"ACTICIDE 45M                                                          "
6707100029,98901,25000,"ACTICIDE MBS                                                          "
6707100029,107104,25000,"ACTICIDE MBS                                                          "
6707100030,99901,209000,"ACTICIDE WB 200                                                       "
6707100031,99901,168400,"ACTICIDE OTW                                                          "
6707100032,107103,8000,"ACTICIDE DA                                                           "
6707100032,107104,3000,"ACTICIDE DA                                                           "
6707100032,216400,52000,"ACTICIDE DA                                                           "
6707100033,107103,11000,"ACTICIDE DG                                                           "
6707100033,107104,4000,"ACTICIDE DG                                                           "
6707100034,107103,11000,"ACTICIDE DC                                                           "
6707100034,107104,4000,"ACTICIDE DC                                                           "
6707100035,107104,2e+05,"ACTICIDE M20SE                                                        "
6707100036,107103,11000,"MICROCARE ITA                                                         "
6707100036,107104,4000,"MICROCARE ITA                                                         "
6707100037,107103,11000,"MICROCARE ITL                                                         "
6707100037,107104,4000,"MICROCARE ITL                                                         "
6707100038,107103,11100,"ACTICIDE WP                                                           "
6707100038,107104,3700,"ACTICIDE WP                                                           "
6707100039,35505,190000,"THOR GMBH ACTICIDE PAX                                                "
6707100039,81901,118000,"THOR GMBH ACTICIDE PAX                                                "
6707100039,99901,60000,"THOR GMBH ACTICIDE PAX                                                "
