"regnum","pccode","pcpct","prodname"
238200172,129032,2500,"DIAZINON-PYRIPROXYFEN COLLAR FOR DOGS AND PUPPIES  2                  "
238200173,129032,1e+05,"PYRIPROXYFEN 10% SPOT ON FOR CATS                                     "
238200183,69003,4000,"ZEMA IGR PREMISE SPRAY                                                "
238200183,69005,3000,"ZEMA IGR PREMISE SPRAY                                                "
238200183,129032,150,"ZEMA IGR PREMISE SPRAY                                                "
238200184,57001,4000,"ZEMA IGR TOTAL RELEASE FOGGER                                         "
238200184,69001,500,"ZEMA IGR TOTAL RELEASE FOGGER                                         "
238200184,109701,4000,"ZEMA IGR TOTAL RELEASE FOGGER                                         "
238200184,129032,1000,"ZEMA IGR TOTAL RELEASE FOGGER                                         "
238200185,129121,96000,"EFFIPRO TOPICAL SOLUTION FOR DOGS                                     "
238200186,129121,96000,"EFFIPRO TOPICAL SOLUTION FOR CATS                                     "
238200187,109701,448800,"EFFITIX TOPICAL SOLUTION FOR DOGS                                     "
238200187,129121,60100,"EFFITIX TOPICAL SOLUTION FOR DOGS                                     "
238200188,129032,115000,"EFFIPRO PLUS TOPICAL SOLUTION FOR CATS                                "
238200188,129121,95000,"EFFIPRO PLUS TOPICAL SOLUTION FOR CATS                                "
238200189,129032,29000,"EFFIPRO PLUS TOPICAL SOLUTION FOR DOGS                                "
238200189,129121,97000,"EFFIPRO PLUS TOPICAL SOLUTION FOR DOGS                                "
238200190,106201,980000,"AMITRAZ SOLID                                                         "
238400006,35602,999999,"SLIMICIDE 100                                                         "
239100003,10002,590,"STAY-SPRAY +                                                          "
239100003,10101,1870,"STAY-SPRAY +                                                          "
239100003,57801,5000,"STAY-SPRAY +                                                          "
239100003,63503,906930,"STAY-SPRAY +                                                          "
239100003,84001,5000,"STAY-SPRAY +                                                          "
239100006,6501,4050,"STAY-SPRAY HOUSEHOLD PESTICIDE                                        "
239100006,57801,5000,"STAY-SPRAY HOUSEHOLD PESTICIDE                                        "
239100006,63503,984030,"STAY-SPRAY HOUSEHOLD PESTICIDE                                        "
239100006,84001,5000,"STAY-SPRAY HOUSEHOLD PESTICIDE                                        "
239100007,57801,10000,"STAY-SPRAY LIQUID PESTICIDE                                           "
239100007,84001,5000,"STAY-SPRAY LIQUID PESTICIDE                                           "
239300119,71501,5e+05,"HOPKINS 50% RYANIA WETTABLE POWDER                                    "
239300140,67703,5000,"HOPKINS PIVAL .5% CONCENTRATE                                         "
239300148,58102,50000,"HOPKINS TRITHION 5 GRANULAR                                           "
239300149,86002,5000,"HOPKINS PROLIN ANTICOAGULANT CONCENTRATE                              "
239300150,77901,250,"HOPKINS PROLIN REDI-MIX RAT AND MOUSE KILLER                          "
239300150,86002,250,"HOPKINS PROLIN REDI-MIX RAT AND MOUSE KILLER                          "
239300170,34001,50000,"HOPKINS FRUIT TREE SPRAY                                              "
239300170,57701,50000,"HOPKINS FRUIT TREE SPRAY                                              "
239300170,81301,1e+05,"HOPKINS FRUIT TREE SPRAY                                              "
239300171,9001,10000,"HOPKINS 1% LINDANE DUST                                               "
239300172,68401,980000,"HOPKINS ALLYL ALCOHOL WEED SEED KILLER                                "
239300173,58102,1e+05,"HOPKINS 10% TRITHION PLUS 5% THIRAM GRANULES                          "
239300173,79801,50000,"HOPKINS 10% TRITHION PLUS 5% THIRAM GRANULES                          "
239300174,56801,50000,"HOPKINS 5% SEVIN DUST                                                 "
239300182,32701,50000,"HOPKINS SPECIAL GRANULES                                              "
239300182,79801,50000,"HOPKINS SPECIAL GRANULES                                              "
239300187,81301,250000,"HOPKINS 25% CAPTAN SEED PROTECTANT 15% NON OIL LUBRICANT ADDED        "
239300191,58001,20000,"HOPKINS G-2 DUST CONTAINS 2% GUTHION                                  "
239300194,79401,239800,"HOPKINS THIODAN EMULSIFIABLE CONCENTRATE                              "
239300194,86803,690200,"HOPKINS THIODAN EMULSIFIABLE CONCENTRATE                              "
239300195,86003,5400,"HOPKINS NEW AQUA-DETH ON SUGAR                                        "
239300196,14601,70000,"HOPKINS POLYRAM POTATO SEED TREATER                                   "
239300200,44301,20000,"HOPKINS 2% DODINE DUST                                                "
239300201,44301,40000,"HOPKINS 4% DODINE DUST                                                "
239300203,57701,570000,"HOPKINS MALATHION 57% EMULSIFIABLE LIQUID INSECTICIDE                 "
239300203,86802,3e+05,"HOPKINS MALATHION 57% EMULSIFIABLE LIQUID INSECTICIDE                 "
239300210,71003,15000,"HOPKINS 1.5% ROTENONE DUST                                            "
239300210,71004,24000,"HOPKINS 1.5% ROTENONE DUST                                            "
239300211,71003,7500,"HOPKINS .75% ROTENONE DUST                                            "
239300211,71004,12000,"HOPKINS .75% ROTENONE DUST                                            "
239300213,56801,50000,"HOPKINS SEVIN INSECT BAIT                                             "
239300214,57501,20000,"HOPKINS 2% PARATHION DUST                                             "
239300216,44801,345000,"HOPKINS HEPTACHLOR SEED PROTECTANT                                    "
239300217,57801,250000,"DIAZINON-CAPTAN SEED PROTECTANT                                       "
239300217,81301,250000,"DIAZINON-CAPTAN SEED PROTECTANT                                       "
239300218,8101,50000,"HOPKINS ROTENONE PLUS COPPER DUST                                     "
239300218,71003,7500,"HOPKINS ROTENONE PLUS COPPER DUST                                     "
239300218,71004,12000,"HOPKINS ROTENONE PLUS COPPER DUST                                     "
239300219,41801,20000,"HOPKINS 2% EPN GRANULES                                               "
239300220,56801,5e+05,"HOPKINS SEVINS 50W INSECTICIDE WP FOR CONTROL OF INSECT PEST          "
239300221,59001,10000,"HOPKINS MOSQUITO LARVACIDE I S G                                      "
239300222,59001,20000,"HOPKINS MOSQUITO LAVACIDE 2CG                                         "
239300223,59001,10000,"HOPKINS MOSQUITO LARVACIDE 1 CG                                       "
239300224,59001,50000,"HOPKINS MOSQUITO LARVACIDE 5 C G                                      "
239300225,56801,1e+05,"HOPKINS 10% SEVIN DUST                                                "
239300226,14506,45000,"HOPKINS 6% DITHANE 278 DUST                                           "
239300227,80501,1e+05,"HOPKINS 10% TOXAPHENE GRANULAR INSECTICIDE                            "
239300228,56801,1e+05,"HOPKINS TURF INSECTICIDE                                              "
239300230,77702,999999,"HOPKINS AGICIDE GRAIN PRESERVER                                       "
239300232,41801,40000,"HOPKINS4%EPN GRAN./INSECT. FOR CONTROL OF EUROPEAN CORN BORER         "
239300233,44801,345000,"HOPKINS HEPTACHLOR-CAPTAN 25-25 SEED PROTECTANT                       "
239300233,81301,250000,"HOPKINS HEPTACHLOR-CAPTAN 25-25 SEED PROTECTANT                       "
239300236,6306,100,"HOPKINS CAPTAN-STREPTOMYCIN 7.5-.01                                   "
239300236,81301,75000,"HOPKINS CAPTAN-STREPTOMYCIN 7.5-.01                                   "
239300237,34001,238000,"HOPKINS ALFALFA AND CLOVER SPRAY 2-2 E.C.                             "
239300237,57701,238200,"HOPKINS ALFALFA AND CLOVER SPRAY 2-2 E.C.                             "
239300237,86802,446300,"HOPKINS ALFALFA AND CLOVER SPRAY 2-2 E.C.                             "
239300238,14506,150000,"HOPKINS 15% ZINEB DUST                                                "
239300239,44201,20000,"HOPKINS SNAIL AND SLUG PELLETS Z-2                                    "
239300240,34001,248000,"HOPKINS METHOXYCHLOR EMULSIFIABLE CONCENTRATE                         "
239300240,86802,702000,"HOPKINS METHOXYCHLOR EMULSIFIABLE CONCENTRATE                         "
239300241,100501,20000,"HOPKINS SNAIL AND SLUG PELLETS M-2                                    "
239300242,57501,472000,"HOPKINS PARATHION 41B. PER GALLON E.C.                                "
239300242,86802,470000,"HOPKINS PARATHION 41B. PER GALLON E.C.                                "
239300243,8101,50000,"HOPKINS CUCUMBER AND MELON DUST CONTAINS 3% METHOXYCHLOR - 5% COPPER  "
239300243,34001,30000,"HOPKINS CUCUMBER AND MELON DUST CONTAINS 3% METHOXYCHLOR - 5% COPPER  "
239300245,59101,5000,"HOPKINS LAWN GRANULES                                                 "
239300248,29601,15000,"HOPKINS DICHLONE-SULFUR 1.5-30 DUST                                   "
239300248,77501,3e+05,"HOPKINS DICHLONE-SULFUR 1.5-30 DUST                                   "
239300249,8101,70000,"HOPKINS 3% THIODAN (R) 7% COPPER DUST                                 "
239300249,79401,30000,"HOPKINS 3% THIODAN (R) 7% COPPER DUST                                 "
239300253,6501,570000,"HOPKINS LAWN & GARDEN INSECT. EMULSIFIABLE CONCENTRATE                "
239300253,57801,250000,"HOPKINS LAWN & GARDEN INSECT. EMULSIFIABLE CONCENTRATE                "
239300255,56801,403800,"HOPKINS SEVIMOL 4                                                     "
239300258,57801,480000,"HOPKINS DIAZINON 4LB. E.C.                                            "
239300260,81301,250000,"HOPKINS CAPTAN-MOLY B SEED PROTECTANT                                 "
239300262,34001,5e+05,"HOPKINS METHOXYCHLOR 50% W.P. INSECTICIDE                             "
239300263,57801,250000,"HOPKINS DIAZINON-CAPTAN-MOLLY SEED PROTECTANT                         "
239300263,81301,160000,"HOPKINS DIAZINON-CAPTAN-MOLLY SEED PROTECTANT                         "
239300274,57801,143000,"HOPKINS DIAZINON 14G GRANULAR INSECTICIDE                             "
239300276,80501,6e+05,"HOPKINS TOXAPHENE 6 E.C.                                              "
239300276,86802,350000,"HOPKINS TOXAPHENE 6 E.C.                                              "
239300286,63503,940000,"HOPKINS READY TO USE VEGETATION KILLER                                "
239300286,80804,15000,"HOPKINS READY TO USE VEGETATION KILLER                                "
239300290,29601,5e+05,"DICHLONE WETTABLE POWDER FUNGICIDE                                    "
239300291,35502,220000,"UROX 22 WEED KILLER                                                   "
239300292,35502,110000,"UROX 11 WEED KILLER                                                   "
239300293,35502,322500,"UROX LIQUID OIL CONCENTRATE WEED KILLER                               "
239300294,35508,324400,"URAB LIQUID CONCENTRATE BRUSH AND WEED KILLER                         "
239300295,35505,80000,"UROX ""D"" GRANULAR WEED KILLER                                         "
239300296,35505,2e+05,"UROX 'D'-20 PELLETED WEED KILLER                                      "
239300298,12301,408000,"HOPKINS UROX-'B' WATER SOLUBLE CONCENTRATE WEED KILLER                "
239300299,35502,55000,"UROX 5.5 WEED KILLER                                                  "
239300300,6501,899000,"UROX LIQUID WEED KILLER WITH 2,4-D                                    "
239300300,30063,8500,"UROX LIQUID WEED KILLER WITH 2,4-D                                    "
239300300,35502,31900,"UROX LIQUID WEED KILLER WITH 2,4-D                                    "
239300301,6501,916700,"HOPKINS UROX 200 RTU HERBICIDE                                        "
239300301,35502,31900,"HOPKINS UROX 200 RTU HERBICIDE                                        "
239300302,35502,322500,"UROX MANUFACTURING CONCENTRATE                                        "
239300306,30019,494000,"HOPKINS 2,4-D AMINE WEED KILLER                                       "
239300307,34001,5e+05,"50% METHOXYCHLOR WETTABLE POWDER                                      "
239300309,30063,343000,"ARCADIAN LOW VOLATILE 2-2 BRUSH KILLER                                "
239300309,82063,328000,"ARCADIAN LOW VOLATILE 2-2 BRUSH KILLER                                "
239300311,30063,687000,"ARCADIAN 2,4-D LOW VOLATILE ESTER WEED KILLER                         "
239300313,79401,240000,"THIODAN EM-2 EMULSIFIABLE                                             "
239300313,86803,674700,"THIODAN EM-2 EMULSIFIABLE                                             "
239300315,56002,35000,"STAFAST HORMONE-LIKE SPRAY POWDER                                     "
239300316,56801,5e+05,"SEVIN 50% W.P.                                                        "
239300317,34001,233000,"DOUBLE-M ALFALFA SPRAY                                                "
239300317,57701,233700,"DOUBLE-M ALFALFA SPRAY                                                "
239300317,86802,481000,"DOUBLE-M ALFALFA SPRAY                                                "
239300318,14505,8e+05,"MANEB WETTABLE POWDER FUNGICIDE                                       "
239300319,34001,999999,"METHOXYCHLOR TECHNICAL                                                "
239300320,34001,750000,"75% METHOXYCHLOR DUST BASE                                            "
239300322,35501,8e+05,"MONURON WETTABLE POWDER WEED KILLER                                   "
239300323,35501,980000,"MONURON TECHNICAL                                                     "
239300324,35505,980000,"DIURON TECHNICAL                                                      "
239300325,14506,750000,"ZINEB WETTABLE POWDER FUNGICIDE                                       "
239300326,84201,8e+05,"80% BOMYL TECHNICAL CONCENTRATE                                       "
239300327,84201,9e+05,"BOMYL TECHNICAL                                                       "
239300329,81001,470000,"ARCADIAN SODIUM TCA WEED KILLER                                       "
239300330,57701,559000,"ARCADIAN MALATHION EM-5 EMULSIFIABLE CONCENTRATE                      "
239300330,86803,345000,"ARCADIAN MALATHION EM-5 EMULSIFIABLE CONCENTRATE                      "
239300331,57701,559000,"ARCADIAN MALATHION EM-5 PREMIUM GRADE EMULSIFIABLE CONCENTRATE        "
239300331,86803,345000,"ARCADIAN MALATHION EM-5 PREMIUM GRADE EMULSIFIABLE CONCENTRATE        "
239300332,80501,9e+05,"ALLIED CHEMICAL 90% TOXAPHENE                                         "
239300332,86802,1e+05,"ALLIED CHEMICAL 90% TOXAPHENE                                         "
239300333,57701,950000,"ARCADIAN MALATHION LV CONCEN. INSEC.                                  "
239300334,63503,303400,"ARCADIAN TOXAPHENE EM-6 EMULSIFIABLE CONCENTRATE                      "
239300334,80501,6e+05,"ARCADIAN TOXAPHENE EM-6 EMULSIFIABLE CONCENTRATE                      "
239300334,86802,66600,"ARCADIAN TOXAPHENE EM-6 EMULSIFIABLE CONCENTRATE                      "
239300339,35508,250000,"ARCADIAN URAB PELLETED BRUSH AND WEED KILLER                          "
239300340,99102,7000,"HOPKINS CORREX FUNGICIDE                                              "
239300341,84201,10000,"PURINA FLY BAIT GRANULES                                              "
239300342,84201,10000,"PURINA FLY SUGAR BAIT                                                 "
239300343,84201,10000,"HOPKINS FLY BAIT GRITS                                                "
239300344,29601,5e+05,"HOPKINS QUINTAR 540F                                                  "
239300345,36601,5e+05,"HOPKINS DIPHENAMID 50 WP                                              "
239300346,36601,8e+05,"HOPKINS DIPHENAMID 80 WP                                              "
239300350,58201,720000,"HOPKINS CHLORDANE SOIL TREATMENT                                      "
239300350,86803,2e+05,"HOPKINS CHLORDANE SOIL TREATMENT                                      "
239300354,53501,290000,"CYANAMID SIXTY-THREE SPECIAL E.C. INSECTICIDE                         "
239300354,57501,580000,"CYANAMID SIXTY-THREE SPECIAL E.C. INSECTICIDE                         "
239300355,53501,8e+05,"METHYL PARATHION TECHNICAL                                            "
239300356,57501,467000,"THIOPHOS PARATHION 4 E.C. INSECTICIDE                                 "
239300356,86803,461000,"THIOPHOS PARATHION 4 E.C. INSECTICIDE                                 "
239300360,79401,337200,"HOPKINS THIODAN 3 E.C.                                                "
239300360,86803,565300,"HOPKINS THIODAN 3 E.C.                                                "
239300361,9001,10000,"HOPKINS HOG MANGE POWDER                                              "
239300362,84001,5000,"ROBERTS FLY-BATE                                                      "
239300363,86002,250,"HOPKINS PROLIN PELLETED RAT BAIT                                      "
239300366,80501,50000,"DR. ROBERTS BACKRUBBER OIL                                            "
239300368,58301,50000,"ROBERTS INSECTICIDE GRANULES                                          "
239300371,9001,111400,"LINDANE EMULSIFIABLE CONCENTRATE                                      "
239300372,84001,2e+05,"ROBERTS FLYGON AUTOMATIC INSECT BAR                                   "
239300373,58801,144000,"HOPKINS CIODRIN(R) CONCENTRATE                                        "
239300373,86803,720200,"HOPKINS CIODRIN(R) CONCENTRATE                                        "
239300374,67705,1060,"ROBERT'S RODEX WATER SOLUBLE RAT AND MOUSE KILLER CONCENTRATE         "
239300379,58801,20000,"ROBERTS 2.0% CIODRIN INSECTICIDE ANIMAL SPRAY SOLUTION                "
239300379,63503,976400,"ROBERTS 2.0% CIODRIN INSECTICIDE ANIMAL SPRAY SOLUTION                "
239300380,58801,10000,"HOPKINS DUO-KILL READY-TO-USE ANIMAL AND AREA SPRAY                   "
239300380,63502,492500,"HOPKINS DUO-KILL READY-TO-USE ANIMAL AND AREA SPRAY                   "
239300380,63503,492500,"HOPKINS DUO-KILL READY-TO-USE ANIMAL AND AREA SPRAY                   "
239300380,84001,2500,"HOPKINS DUO-KILL READY-TO-USE ANIMAL AND AREA SPRAY                   "
239300381,68603,995000,"ROBERTS SIRLENE FEED GRADE PROPYLENE GLYCOL                           "
239300383,63503,335000,"DAIRY ROOM & FOOD PLANT INSECT BOMB                                   "
239300383,67501,12500,"DAIRY ROOM & FOOD PLANT INSECT BOMB                                   "
239300383,69001,2500,"DAIRY ROOM & FOOD PLANT INSECT BOMB                                   "
239300385,36501,10000,"HOPKINS 'DIOLICE' ANIMAL INSECTICIDE                                  "
239300392,63503,857560,"""TOTAL"" INSECTICIDE                                                   "
239300392,67501,118700,"""TOTAL"" INSECTICIDE                                                   "
239300392,69001,23740,"""TOTAL"" INSECTICIDE                                                   "
239300394,58801,1e+05,"ROBERTS DUO KILL CONCENTRATE EMULISIFIABLE                            "
239300394,63503,770000,"ROBERTS DUO KILL CONCENTRATE EMULISIFIABLE                            "
239300394,84001,25000,"ROBERTS DUO KILL CONCENTRATE EMULISIFIABLE                            "
239300400,9001,20000,"HOPKINS DUO-TOX E.C. INSECTICIDE                                      "
239300400,80501,450000,"HOPKINS DUO-TOX E.C. INSECTICIDE                                      "
239300401,77901,250,"HOPKINS PLACE-PAX PELLETED BAIT                                       "
239300401,86002,250,"HOPKINS PLACE-PAX PELLETED BAIT                                       "
239300404,35502,128100,"HOPKINS UROX 1 W.S. HERBICIDE                                         "
239300405,6602,913500,"NS WEED KILLER NON-SELECTIVE                                          "
239300405,35502,31500,"NS WEED KILLER NON-SELECTIVE                                          "
239300406,6602,830000,"NS-B WEED KILLER NON-SELECTIVE                                        "
239300406,35502,62000,"NS-B WEED KILLER NON-SELECTIVE                                        "
239300409,14505,39000,"MCNESS GARDEN DUST-CONTAINS SEVIN                                     "
239300409,56801,50000,"MCNESS GARDEN DUST-CONTAINS SEVIN                                     "
239300412,71003,10000,"ROTENONE DUST                                                         "
239300412,71004,500,"ROTENONE DUST                                                         "
239300414,56801,50000,"SEVIN 5 DUST                                                          "
239300416,58301,50000,"HOG LICE GRANULES CONTAINS KORLAN                                     "
239300418,9001,17000,"CABLE-OIL OR LIVESTOCK SPRAY                                          "
239300418,80501,434000,"CABLE-OIL OR LIVESTOCK SPRAY                                          "
239300419,63503,177000,"TOXAPHENE EMULSION                                                    "
239300419,80501,6e+05,"TOXAPHENE EMULSION                                                    "
239300420,9001,1e+05,"LINDANE SPRAY CONCENTRATE                                             "
239300421,12501,22000,"SPRAY-AWAY WEED & GRASS KILLER                                        "
239300421,12502,126000,"SPRAY-AWAY WEED & GRASS KILLER                                        "
239300422,58301,60000,"KORLAN BACK RUBBER CONCENTRATE                                        "
239300424,56801,850000,"SEVIN 85W TOBACCO SPRAY                                               "
239300425,79401,240000,"THIODAN TOBACCO SPRAY                                                 "
239300425,86802,690000,"THIODAN TOBACCO SPRAY                                                 "
239300426,14506,50000,"AGTRIPLE ACTION VEGETABLE DUST                                        "
239300426,56801,20000,"AGTRIPLE ACTION VEGETABLE DUST                                        "
239300426,71003,10000,"AGTRIPLE ACTION VEGETABLE DUST                                        "
239300426,71004,20000,"AGTRIPLE ACTION VEGETABLE DUST                                        "
239300427,14601,35000,"TOBACCO PLANT BED DUST                                                "
239300428,6501,720000,"BURLEY LEAF TOBACCO SPRAY                                             "
239300428,57701,122000,"BURLEY LEAF TOBACCO SPRAY                                             "
239300428,79401,122000,"BURLEY LEAF TOBACCO SPRAY                                             "
239300430,30055,214000,"LAWN WEED KILLER                                                      "
239300430,82555,1e+05,"LAWN WEED KILLER                                                      "
239300431,6310,212000,"STREPTOMYCIN SULFATE                                                  "
239300432,57701,103000,"BAGWORM AND TENT CATERPILLAR SPRAY                                    "
239300432,80501,412000,"BAGWORM AND TENT CATERPILLAR SPRAY                                    "
239300433,9001,1e+05,"TOBACCO TRANSPLANTER SOLUTION                                         "
239300435,6601,410000,"DIAZINON AG500 TOBACCO INSECTICIDE                                    "
239300435,57801,480000,"DIAZINON AG500 TOBACCO INSECTICIDE                                    "
239300436,9001,10000,"LICE AND FLEA POWDER                                                  "
239300437,57901,40000,"TOBACCO BUDWORM BAIT CONTAINS DYLOX                                   "
239300438,36601,5e+05,"ENIDE 50 W                                                            "
239300449,77901,40000,"4% PROLIN MANUFACTURING CONCENTRATE                                   "
239300449,86002,40000,"4% PROLIN MANUFACTURING CONCENTRATE                                   "
239300450,86002,5e+05,"WARFCOAT 1/1 ENCAPSULATED WARFARIN 50% TECHNICAL                      "
239300457,63503,4e+05,"DAIRY ROOM AND FOOD PLANT INSECTICIDE CONCENTRATE                     "
239300457,67501,5e+05,"DAIRY ROOM AND FOOD PLANT INSECTICIDE CONCENTRATE                     "
239300457,69001,1e+05,"DAIRY ROOM AND FOOD PLANT INSECTICIDE CONCENTRATE                     "
239300460,35602,990000,"MYLONE 99G SOIL FUMIGANT NC                                           "
239300461,69129,1e+05,"F & B TUBERSEPTIC                                                     "
239300462,29601,970000,"DICHLONE FUNGICIDE                                                    "
239300463,81001,910000,"DE-PESTER SODIUM TCA INHIBITED                                        "
239300477,6501,728500,"CROWN CIOREX CONCENTRATE                                              "
239300477,58801,144000,"CROWN CIOREX CONCENTRATE                                              "
239300478,58801,20000,"CROWN 2.0% CIODRIN INSECTICIDE                                        "
239300478,63503,976400,"CROWN 2.0% CIODRIN INSECTICIDE                                        "
239300479,36501,10000,"CROWN DAIRY AND BEEF CATTLE DUST BAG                                  "
239300481,67701,1000,"CROWN DIPHACINONE CONCENTRATE RODENTICIDE                             "
239300485,57701,20000,"PAMLINE BEEF CATTLE OIL NO. 2006                                      "
239300485,63502,947650,"PAMLINE BEEF CATTLE OIL NO. 2006                                      "
239300485,76601,2350,"PAMLINE BEEF CATTLE OIL NO. 2006                                      "
239300485,86802,30000,"PAMLINE BEEF CATTLE OIL NO. 2006                                      "
239300486,58301,10000,"PAMLINE COMBINATION BEEF & DAIRY OIL                                  "
239300486,63502,952650,"PAMLINE COMBINATION BEEF & DAIRY OIL                                  "
239300486,86802,30000,"PAMLINE COMBINATION BEEF & DAIRY OIL                                  "
239300489,67703,5000,"PIVACIN CONCENTRATE RODENTICIDE                                       "
239300490,67705,1060,"DIPHACIN 120 UNIVERSAL CONCENTRATE RODENTICIDE                        "
239300491,86002,5000,"VELSICOL WARFARIN CONCENTRATE RODENTICIDE                             "
239300492,77901,5000,"VELSICOL WARFARIN PLUS CONCENTRATE RODENTICIDE                        "
239300492,86002,5000,"VELSICOL WARFARIN PLUS CONCENTRATE RODENTICIDE                        "
239300495,67701,50,"GOLD CREST RODENTICIDE PF-1                                           "
239300496,67701,50,"RAMIK F-1                                                             "
239300500,67701,50,"GOLD CREST PROMAR APPLE FLAVORED BAIT PELLETS RODENTICIDE FOR USE ONLY"
239300502,67701,50,"GOLD CREST PROMAR MEAT FLAVORED BAIT PELLETS RODENTICIDE FOR USE ONLY "
239300503,67701,50,"GOLD CREST PROMAR MEAL RODENTICIDE                                    "
239300506,67701,50,"RAMIK BAIT PACKS                                                      "
239300507,67701,50,"RAMIK RED BAIT PACKS                                                  "
239300509,67701,50,"GOLD CREST PROMAR BAIT PACKS CONTAINING FISH FLAVORED BAIT PELLETS    "
239300510,67701,50,"GOLD CREST PROMAR BAIT PACKS CONTAINING MEAT FLAVORED BAIT PELLETS    "
239300511,67701,50,"GOLD CREST PROMAR BAIT PACKS                                          "
239300512,67701,50,"RAMIK BROWN APPLE FLAVORED RODENTICIDE PELLETS FOR REPACKAGING OF A RO"
239300513,67701,50,"RAMIK RED MEAT FLAVORED RODENTICIDE PELLETS FOR REPACKAGING OF A RODEN"
239300514,67701,50,"RAMIK GREEN FISH FLAVORED RODENTICIDE PELLETS FOR REPACKAGING OF A ROD"
239300516,67701,50,"GOLD CREST PROMAR BAIT PACKS CONTAINING APPLE FLAVORED BAIT PELLETS   "
239300517,67701,1000,"DIPHACINONE 110 S CONCENTRATE RODENTICIDE                             "
239300518,67701,50,"CROWN RAT & MOUSE KILLER WITH DIPHACINONE (A MEAL BAIT)               "
239300519,77901,250,"PROLIN READY TO USE PELLETS RAT AND MOUSE KILLER                      "
239300519,86002,250,"PROLIN READY TO USE PELLETS RAT AND MOUSE KILLER                      "
239300520,86002,250,"CROWN ""PEST-RID BRAND""                                                "
239304581,6306,50000,"BEAN SEED PROTECTANT                                                  "
239304581,57801,250000,"BEAN SEED PROTECTANT                                                  "
239304581,81301,250000,"BEAN SEED PROTECTANT                                                  "
239304582,6306,50000,"BEAN SEED PROTECTANT                                                  "
239304582,57801,250000,"BEAN SEED PROTECTANT                                                  "
239304582,81301,250000,"BEAN SEED PROTECTANT                                                  "
239304583,69129,1e+05,"POTATO STORAGE & HANDLING EQUIPMENT DISINFECTANT                      "
239307920,67701,50,"RAMIK GREEN                                                           "
239800002,47101,50000,"BARC (GREASELESS CREAM)                                               "
239800002,79007,6000,"BARC (GREASELESS CREAM)                                               "
239800003,47101,50000,"BARC LIQUID KILLS & CONTROLS NITS, LICE, CRAB LICE                    "
239800003,68603,350000,"BARC LIQUID KILLS & CONTROLS NITS, LICE, CRAB LICE                    "
239800004,67501,22000,"BARC LIQUID                                                           "
239800004,69001,1800,"BARC LIQUID                                                           "
239800006,63503,48000,"BARC GEL                                                              "
239800006,67501,22000,"BARC GEL                                                              "
239800006,69001,1800,"BARC GEL                                                              "
239800007,69005,4000,"PRONTO LICE, TICK AND FLEA KILLING SPRAY                              "
239800008,67501,40000,"PRONTO CONCENTRATE LICE KILLING SHAMPOO                               "
239800008,69001,3300,"PRONTO CONCENTRATE LICE KILLING SHAMPOO                               "
240900001,67002,8e+05,"SOUTHERN-AIRE PINE OIL DISINFECTANT COEF. 5                           "
240900001,79009,1e+05,"SOUTHERN-AIRE PINE OIL DISINFECTANT COEF. 5                           "
240920002,14703,90000,"HY-CHLOR-10 BLEACH CHLORINATING SOLUTION                              "
241300005,63001,50000,"REDWOOD PENTA STAIN PIGMENTED REDWOOD FINISH                          "
241300005,63503,682600,"REDWOOD PENTA STAIN PIGMENTED REDWOOD FINISH                          "
241300005,86802,43800,"REDWOOD PENTA STAIN PIGMENTED REDWOOD FINISH                          "
241300006,22004,10000,"MEMCO BRAND CREOSOTE PRESERVATIVE                                     "
241300006,25001,960000,"MEMCO BRAND CREOSOTE PRESERVATIVE                                     "
241300009,63001,50000,"PENTA-5 WOOD PRESERVATIVE                                             "
241300009,63503,760000,"PENTA-5 WOOD PRESERVATIVE                                             "
241300009,86802,50000,"PENTA-5 WOOD PRESERVATIVE                                             "
243200001,83112,48000,"TEMPO MARINE NO. 6974 OUTBOARD/OUTDRIVE WHITE ANTI-FOULING PAINT      "
243400004,47501,185000,"MERCO SPICE LEMON DISINFECTANT                                        "
243400004,62201,35000,"MERCO SPICE LEMON DISINFECTANT                                        "
243400004,76601,8000,"MERCO SPICE LEMON DISINFECTANT                                        "
243400004,79009,52000,"MERCO SPICE LEMON DISINFECTANT                                        "
243400007,47501,47500,"MERCO PINE ODOR DISINFECTANT PHENOL COEF.6                            "
243400007,67002,39500,"MERCO PINE ODOR DISINFECTANT PHENOL COEF.6                            "
243400007,69141,19700,"MERCO PINE ODOR DISINFECTANT PHENOL COEF.6                            "
243400008,47501,20000,"MERCO MINT ODOR DISINFECTANT                                          "
243400008,69141,20000,"MERCO MINT ODOR DISINFECTANT                                          "
243400008,76601,5000,"MERCO MINT ODOR DISINFECTANT                                          "
243410606,47501,22000,"MERCO PINE OIL DISINFECTANT                                           "
243410606,67002,8e+05,"MERCO PINE OIL DISINFECTANT                                           "
243410606,79009,78000,"MERCO PINE OIL DISINFECTANT                                           "
243500004,63502,950000,"HYDE TOXAPHENE BEEF CATTLE OIL RUB                                    "
243500004,80501,50000,"HYDE TOXAPHENE BEEF CATTLE OIL RUB                                    "
243500007,58301,10000,"HYDE BACKRUBBER OIL                                                   "
243500007,63502,985000,"HYDE BACKRUBBER OIL                                                   "
243500009,57701,20000,"HYDE MALATHION BACK RUBBER OIL                                        "
243500009,63502,980000,"HYDE MALATHION BACK RUBBER OIL                                        "
